label,task,prime,lr,wd,seed,ordering,tau_circ,tau_gen,tau_F,regime,step,saved_test_acc,K,base_acc,acc_I1_keep_fourier,acc_I2_remove_fourier,acc_I3_random_ctrl_mean,acc_I3_random_ctrl_std,frac_logit_energy_in_topK_fourier,top_k_harmonics,acc_I4_remove_emb_fourier,i2_drop,i3_random_drop_mean,i4_drop,specificity_ratio_i2_over_i3,source
strong_CGF,add,53,0.0016,2.7591,7,C<G<F,10000.0,12500.0,18500.0,post_all,20500,1.0,10,1.0,1.0,0.003050330452465684,1.0,0.0,0.9908327269148884,"9,16,5,1,24,11,12,14,21,7",0.019318759532282664,0.9969496695475343,0.0,0.9806812404677173,inf,original
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,pre_all,4000,0.018810370936989784,1,0.018810371123538384,0.059989832231825115,0.010676156583629894,0.019217081850533807,0.0018858400600906358,0.09098448459807121,22,0.01728520589730554,0.00813421453990849,-0.0004067107269954233,0.0015251652262328434,-20.00000000000006,expansion
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,pre_all,4000,0.018810370936989784,3,0.018810371123538384,0.1235383833248602,0.0035587188612099642,0.02094560244026436,0.0017434090695965675,0.23940307669972155,"22,15,4",0.01677681748856126,0.01525165226232842,-0.0021352313167259766,0.0020335536349771234,-7.14285714285715,expansion
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,pre_all,4000,0.018810370936989784,5,0.018810371123538384,0.09303507880020336,0.004575495678698526,0.024911032028469747,0.001731508527292974,0.34868793330301784,"22,15,4,5,8",0.018301982714794104,0.014234875444839857,-0.006100660904931363,0.00050838840874428,-2.333333333333335,expansion
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,pre_all,4000,0.018810370936989784,10,0.018810371123538384,0.0681240467717336,0.002541942043721403,0.03772241992882563,0.003823405323225861,0.5464069032481238,"22,15,4,5,8,1,2,13,26,14",0.019318759532282664,0.01626842907981698,-0.018912048805287244,-0.00050838840874428,-0.8602150537634407,expansion
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,between_circ_gen,12000,0.6441280841827393,1,0.6441281138790036,0.1103202846975089,0.3990849008642603,0.6101677681748856,0.0035427049090359804,0.23246682001173546,22,0.32079308591764105,0.2450432130147433,0.03396034570411799,0.32333502796136254,7.2155688622754415,expansion
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,between_circ_gen,12000,0.6441280841827393,3,0.6441281138790036,0.8688357905439756,0.062023385866802234,0.6111845449923742,0.012672645497411879,0.6133483752391297,"22,15,4",0.06456532791052363,0.5821047280122014,0.032943568886629415,0.57956278596848,17.66975308641974,expansion
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,between_circ_gen,12000,0.6441280841827393,5,0.6441281138790036,0.9044229791560753,0.0071174377224199285,0.68978139298424,0.004160096094657605,0.8515967845425548,"22,15,4,3,5",0.018301982714794104,0.6370106761565837,-0.04565327910523642,0.6258261311642095,-13.953229398663693,expansion
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,between_circ_gen,12000,0.6441280841827393,10,0.6441281138790036,0.7788510421962379,0.00864260294865277,0.7169293340111846,0.007199756366893954,0.9193396785643463,"22,15,4,3,5,24,17,13,2,14",0.017793594306049824,0.6354855109303508,-0.07280122013218104,0.6263345195729537,-8.729050279329602,expansion
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,between_gen_F,26000,0.9893238544464111,1,0.9893238434163701,0.17132689374682258,0.9089984748347738,0.9819013726487036,0.004643899236062709,0.2426765685540787,5,0.06456532791052363,0.08032536858159633,0.007422470767666556,0.9247585155058465,10.821917808219093,expansion
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,between_gen_F,26000,0.9893238544464111,3,0.9893238434163701,0.9730554143365532,0.3675648195221149,0.9839349262836808,0.0027016431633119413,0.619051610722334,"5,3,15",0.03711235383833249,0.6217590238942552,0.005388917132689297,0.9522114895780377,115.3773584905677,expansion
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,between_gen_F,26000,0.9893238544464111,5,0.9893238434163701,0.9979664463650229,0.005083884087442806,0.9919674631418403,0.0017728109582270282,0.9473556694495163,"5,3,15,22,4",0.022877478393492627,0.9842399593289274,-0.0026436197254701144,0.9664463650228775,-372.3076923077127,expansion
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,between_gen_F,26000,0.9893238544464111,10,0.9893238434163701,0.9938993390950687,0.006100660904931368,0.992272496187087,0.0006744534398282477,0.9866001179772679,"5,3,15,22,4,24,17,6,25,11",0.015251652262328419,0.9832231825114388,-0.0029486527707168753,0.9740721911540418,-333.4482758620636,expansion
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,post_all,43000,1.0,1,1.0,0.1733604473817997,0.9974580579562786,0.9996949669547535,0.000406710726995424,0.23356629266764567,3,0.02592780884595831,0.002541942043721379,0.00030503304524653885,0.9740721911540416,8.33333333333406,expansion
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,post_all,43000,1.0,3,1.0,0.9883070665988816,0.8088459583121504,0.9997966446365023,0.00024905843851377133,0.6168617899984327,"3,15,22",0.02389425521098119,0.19115404168784955,0.00020335536349769257,0.9761057447890188,940.0000000000912,expansion
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,post_all,43000,1.0,5,1.0,1.0,0.0315200813421454,0.9998983223182512,0.00020335536349769257,0.9524279004008674,"3,15,22,5,4",0.018810371123538384,0.9684799186578545,0.00010167768174884628,0.9811896288764617,9525.000000000922,expansion
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,post_all,43000,1.0,10,1.0,1.0,0.00813421453990849,1.0,0.0,0.9957817841636293,"3,15,22,5,4,17,24,6,25,26",0.014743263853584139,0.9918657854600915,0.0,0.9852567361464158,inf,expansion
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,pre_all,5500,0.00864260271191597,1,0.00864260294865277,0.04778851042196238,0.004575495678698526,0.009761057447890187,0.0013412207380043642,0.07176802101885542,19,0.010676156583629894,0.004067107269954244,-0.0011184544992374167,-0.0020335536349771234,-3.636363636363638,expansion
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,pre_all,5500,0.00864260271191597,3,0.00864260294865277,0.08185053380782918,0.006100660904931368,0.012811387900355872,0.0018582274410266458,0.19555457600672033,"19,24,9",0.012709710218607015,0.0025419420437214025,-0.004168784951703102,-0.004067107269954245,-0.6097560975609754,expansion
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,pre_all,5500,0.00864260271191597,5,0.00864260294865277,0.07168276563294357,0.004575495678698526,0.013116420945602439,0.0014162062305220252,0.2975266198411588,"19,24,9,21,7",0.013726487036095577,0.004067107269954244,-0.004473817996949668,-0.005083884087442807,-0.9090909090909092,expansion
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,pre_all,5500,0.00864260271191597,10,0.00864260294865277,0.0498220640569395,0.003050330452465684,0.026131164209456027,0.0013866986982192023,0.5169432668935494,"19,24,9,21,7,6,4,23,8,16",0.021352313167259787,0.005592272496187087,-0.017488561260803257,-0.012709710218607017,-0.319767441860465,expansion
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,between_circ_gen,14500,0.9557701945304871,1,0.9557702084392475,0.08998474834773768,0.8825622775800712,0.9446873411286223,0.004608142020792979,0.17295836498250616,7,0.24758515505846468,0.07320793085917632,0.011082867310625244,0.7081850533807829,6.605504587155999,expansion
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,between_circ_gen,14500,0.9557701945304871,3,0.9557702084392475,0.8759532282663955,0.3802745297407219,0.9351296390442296,0.005405199332995235,0.5064918416202983,"7,24,9",0.13065582104728013,0.5754956786985257,0.020640569395017905,0.8251143873919674,27.88177339901463,expansion
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,between_circ_gen,14500,0.9557701945304871,5,0.9557702084392475,0.9725470259278088,0.030503304524656837,0.9545500762582613,0.004903774499964418,0.7911018538443875,"7,24,9,19,4",0.042704626334519574,0.9252669039145907,0.0012201321809862664,0.913065582104728,758.3333333333377,expansion
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,between_circ_gen,14500,0.9557701945304871,10,0.9557702084392475,0.9705134722928317,0.003050330452465684,0.9645144890696491,0.0014874162519906173,0.9657013130251153,"7,24,9,19,4,21,6,1,18,11",0.018301982714794104,0.9527198779867818,-0.008744280630401557,0.9374682257244534,-108.95348837209387,expansion
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,between_gen_F,25000,0.982206404209137,1,0.9822064056939501,0.14794102694458566,0.9750889679715302,0.9814946619217082,0.0006896115895399116,0.2462891331676821,7,0.10371123538383324,0.007117437722419906,0.000711743772241924,0.8784951703101169,10.000000000000936,expansion
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,between_gen_F,25000,0.982206404209137,3,0.9822064056939501,0.958312150482969,0.9211997966446365,0.9805795627859684,0.0008746644908024993,0.5489560311262819,"7,9,24",0.0711743772241993,0.061006609049313654,0.0016268429079817626,0.9110320284697508,37.4999999999985,expansion
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,between_gen_F,25000,0.982206404209137,5,0.9822064056939501,0.9801728520589731,0.34011184544992373,0.9816980172852059,0.0008506965190992098,0.8016640468304983,"7,9,24,19,21",0.0340620233858668,0.6420945602440264,0.0005083884087442314,0.9481443823080833,1263.0000000001223,expansion
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,between_gen_F,25000,0.982206404209137,10,0.9822064056939501,0.9832231825114387,0.004067107269954245,0.98312150482969,0.0003804430489856563,0.9938593037538962,"7,9,24,19,21,4,1,6,12,26",0.01728520589730554,0.9781392984239958,-0.0009150991357398386,0.9649211997966446,-1068.888888888733,expansion
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,post_all,38000,0.9954245090484619,1,0.9954245043213015,0.157600406710727,0.9933909506863243,0.9946110828673106,0.0008864054791135008,0.193846264834918,21,0.058973055414336555,0.0020335536349771477,0.0008134214539908813,0.936451448906965,2.4999999999999316,expansion
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,post_all,38000,0.9954245090484619,3,0.9954245043213015,0.9715302491103203,0.9816980172852059,0.9933909506863243,0.0007189697825994472,0.4960545105061604,"21,9,24",0.05185561769191662,0.01372648703609558,0.0020335536349771477,0.9435688866293849,6.749999999999918,expansion
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,post_all,38000,0.9954245090484619,5,0.9954245043213015,0.9913573970513472,0.505338078291815,0.994306049822064,0.0007471753155413925,0.7462767956737026,"21,9,24,7,19",0.04016268429079817,0.4900864260294865,0.0011184544992374201,0.9552618200305033,438.18181818181705,expansion
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,post_all,38000,0.9954245090484619,10,0.9954245043213015,0.9938993390950687,0.003050330452465684,0.9947127605490597,0.00040671072699542953,0.9944126831703786,"21,9,24,7,19,4,1,6,18,14",0.020335536349771224,0.9923741738688358,0.000711743772241813,0.9750889679715302,1394.2857142860666,expansion
lr_low_GF,add,53,0.0009259,2.5,42,G<F,,21500.0,29000.0,pre_known_events,11000,0.09150991588830948,1,0.09150991357397051,0.061514997458057954,0.04931367564819522,0.08917132689374682,0.0008260333914220597,0.11119649766314425,19,0.02592780884595831,0.04219623792577529,0.0023385866802236865,0.0655821047280122,18.0434782608696,expansion
lr_low_GF,add,53,0.0009259,2.5,42,G<F,,21500.0,29000.0,pre_known_events,11000,0.09150991588830948,3,0.09150991357397051,0.3177427554651754,0.01677681748856126,0.09771225216065073,0.005257827544015415,0.27689590434292133,"19,3,14",0.02541942043721403,0.07473309608540925,-0.00620233858668022,0.06609049313675648,-12.049180327868859,expansion
lr_low_GF,add,53,0.0009259,2.5,42,G<F,,21500.0,29000.0,pre_known_events,11000,0.09150991588830948,5,0.09150991357397051,0.3543467208947636,0.00813421453990849,0.1177427554651754,0.0059427104000823435,0.40477045363461883,"19,3,14,23,6",0.020843924758515507,0.08337569903406201,-0.026232841891204894,0.070665988815455,-3.178294573643409,expansion
lr_low_GF,add,53,0.0009259,2.5,42,G<F,,21500.0,29000.0,pre_known_events,11000,0.09150991588830948,10,0.09150991357397051,0.32079308591764105,0.0020335536349771225,0.19755973563802748,0.009739851562646095,0.6137061532514627,"19,3,14,23,6,7,24,25,12,4",0.02338586680223691,0.08947635993899339,-0.10604982206405697,0.0681240467717336,-0.8437200383509106,expansion
lr_low_GF,add,53,0.0009259,2.5,42,G<F,,21500.0,29000.0,between_gen_F_partial,25000,0.8998475074768066,1,0.8998474834773768,0.06507371631926792,0.7620742247076767,0.8863243518047789,0.00399788576539653,0.17594661667272132,24,0.020843924758515507,0.13777325876970004,0.013523131672597888,0.8790035587188613,10.18796992481201,expansion
lr_low_GF,add,53,0.0009259,2.5,42,G<F,,21500.0,29000.0,between_gen_F_partial,25000,0.8998475074768066,3,0.8998474834773768,0.43924758515505846,0.4107778342653787,0.8695475343162176,0.00793216262932061,0.49370061358904854,"24,7,19",0.019318759532282664,0.489069649211998,0.03029994916115919,0.8805287239450941,16.140939597315406,expansion
lr_low_GF,add,53,0.0009259,2.5,42,G<F,,21500.0,29000.0,between_gen_F_partial,25000,0.8998475074768066,5,0.8998474834773768,0.8373157092018302,0.11947127605490594,0.875749872902898,0.005424292290126745,0.7111222353542065,"24,7,19,3,14",0.017793594306049824,0.7803762074224708,0.02409761057447879,0.8820538891713269,32.38396624472589,expansion
lr_low_GF,add,53,0.0009259,2.5,42,G<F,,21500.0,29000.0,between_gen_F_partial,25000,0.8998475074768066,10,0.8998474834773768,0.9298423995932893,0.0071174377224199285,0.9189628876461617,0.0017786330131709272,0.97108148101526,"24,7,19,3,14,23,25,13,8,1",0.01728520589730554,0.8927300457549568,-0.01911540416878499,0.8825622775800712,-46.70212765957438,expansion
lr_low_GF,add,53,0.0009259,2.5,42,G<F,,21500.0,29000.0,post_known_events,31000,1.0,1,1.0,0.170310116929334,0.9969496695475343,0.9998983223182512,0.0002033553634976926,0.21294577373681944,19,0.02440264361972547,0.0030503304524657215,0.00010167768174884628,0.9755973563802746,30.000000000003276,expansion
lr_low_GF,add,53,0.0009259,2.5,42,G<F,,21500.0,29000.0,post_known_events,31000,1.0,3,1.0,0.9064565327910523,0.9354346720894764,0.9995932892730046,0.0003804430489856563,0.5216727524809234,"19,24,7",0.022369089984748347,0.0645653279105236,0.00040671072699538513,0.9776309100152516,158.7500000000153,expansion
lr_low_GF,add,53,0.0009259,2.5,42,G<F,,21500.0,29000.0,post_known_events,31000,1.0,5,1.0,0.9994916115912558,0.4875444839857651,0.9996949669547535,0.000406710726995424,0.7629105862544195,"19,24,7,25,23",0.02491103202846975,0.5124555160142349,0.00030503304524653885,0.9750889679715302,1680.0000000001628,expansion
lr_low_GF,add,53,0.0009259,2.5,42,G<F,,21500.0,29000.0,post_known_events,31000,1.0,10,1.0,1.0,0.0010167768174885613,1.0,0.0,0.993570260835911,"19,24,7,25,23,3,14,13,8,15",0.018810371123538384,0.9989832231825114,0.0,0.9811896288764617,inf,expansion
mul_GF,mul,53,0.0016,2.4497,42,G<F,,8500.0,14000.0,pre_known_events,4000,0.06354855000972748,1,0.06354855109303507,0.02389425521098119,0.059481443823080835,0.06436197254702594,0.0020986037051906772,0.05325978973991872,5,0.04829689883070666,0.00406710726995424,-0.0008134214539908674,0.015251652262328413,-4.999999999999881,expansion
mul_GF,mul,53,0.0016,2.4497,42,G<F,,8500.0,14000.0,pre_known_events,4000,0.06354855000972748,3,0.06354855109303507,0.031011692933401117,0.062023385866802234,0.06212506354855109,0.002519473653963166,0.15505454545704775,"5,11,18",0.05083884087442806,0.00152516522623284,0.0014234875444839867,0.012709710218607013,1.0714285714285694,expansion
mul_GF,mul,53,0.0016,2.4497,42,G<F,,8500.0,14000.0,pre_known_events,4000,0.06354855000972748,5,0.06354855109303507,0.058973055414336555,0.06354855109303507,0.06161667513980682,0.0017434090695965681,0.2461501451470615,"5,11,18,26,23",0.045246568378240974,0.0,0.0019318759532282528,0.0183019827147941,0.0,expansion
mul_GF,mul,53,0.0016,2.4497,42,G<F,,8500.0,14000.0,pre_known_events,4000,0.06354855000972748,10,0.06354855109303507,0.06456532791052363,0.062023385866802234,0.06253177427554653,0.0022507314307248275,0.4539826416584288,"5,11,18,26,23,24,7,21,13,9",0.04829689883070666,0.00152516522623284,0.001016776817488546,0.015251652262328413,1.5000000000000204,expansion
mul_GF,mul,53,0.0016,2.4497,42,G<F,,8500.0,14000.0,between_gen_F_partial,11000,0.9755973815917969,1,0.9755973563802746,0.04016268429079817,0.9750889679715302,0.9666497203863752,0.006114202899185749,0.04724197137054171,9,0.1235383833248602,0.0005083884087443424,0.008947635993899361,0.8520589730554143,0.05681818181818859,expansion
mul_GF,mul,53,0.0016,2.4497,42,G<F,,8500.0,14000.0,between_gen_F_partial,11000,0.9755973815917969,3,0.9755973563802746,0.12201321809862735,0.9501779359430605,0.9496695475343161,0.012323569924657402,0.13562927462577595,"9,26,1",0.07727503812913065,0.025419420437214013,0.025927808845958467,0.898322318251144,0.9803921568627385,expansion
mul_GF,mul,53,0.0016,2.4497,42,G<F,,8500.0,14000.0,between_gen_F_partial,11000,0.9755973815917969,5,0.9755973563802746,0.16370106761565836,0.9313675648195221,0.8831723436705643,0.011907146809596246,0.2193965989631264,"9,26,1,24,11",0.07066598881545501,0.04422979156075246,0.09242501270971026,0.9049313675648195,0.47854785478547884,expansion
mul_GF,mul,53,0.0016,2.4497,42,G<F,,8500.0,14000.0,between_gen_F_partial,11000,0.9755973815917969,10,0.9755973563802746,0.44636502287747837,0.7371631926792069,0.7324860193187596,0.041039762538858236,0.42154942826424485,"9,26,1,24,11,18,13,17,7,14",0.05541433655312659,0.23843416370106763,0.243111337061515,0.920183019827148,0.9807611877875366,expansion
mul_GF,mul,53,0.0016,2.4497,42,G<F,,8500.0,14000.0,post_known_events,15500,0.9944077134132385,1,0.9944077275038129,0.027452974072191154,0.9944077275038129,0.9941026944585664,0.0007608860979713244,0.04555743660236226,1,0.22979156075241486,0.0,0.00030503304524653885,0.764616166751398,0.0,expansion
mul_GF,mul,53,0.0016,2.4497,42,G<F,,8500.0,14000.0,post_known_events,15500,0.9944077134132385,3,0.9944077275038129,0.0813421453990849,0.9893238434163701,0.9894255210981189,0.0036716766823117067,0.1290779671879898,"1,26,21",0.14641586171835283,0.005083884087442758,0.004982206405694023,0.84799186578546,1.0204081632652815,expansion
mul_GF,mul,53,0.0016,2.4497,42,G<F,,8500.0,14000.0,post_known_events,15500,0.9944077134132385,5,0.9944077275038129,0.22216573462125064,0.9649211997966446,0.9700050838840873,0.007849622395777842,0.21201505423272413,"1,26,21,9,5",0.10218607015760041,0.02948652770716831,0.02440264361972555,0.8922216573462125,1.2083333333333306,expansion
mul_GF,mul,53,0.0016,2.4497,42,G<F,,8500.0,14000.0,post_known_events,15500,0.9944077134132385,10,0.9944077275038129,0.559735638027453,0.8596847991865786,0.8449415353329943,0.02172193219030251,0.40982158675719704,"1,26,21,9,5,25,16,13,12,7",0.060498220640569395,0.13472292831723431,0.14946619217081858,0.9339095068632435,0.9013605442176863,expansion
p97_GF,add,97,0.0016,2.4497,42,G<F,,2500.0,30500.0,pre_known_events,1000,0.0034917262382805347,1,0.003491726127220282,0.021557613481099136,0.0024290268711097615,0.0036131774707757703,0.00045442931674801183,0.057749794243339286,45,0.003491726127220282,0.0010626992561105207,-0.00012145134355548816,0.0,-8.749999999999993,expansion
p97_GF,add,97,0.0016,2.4497,42,G<F,,2500.0,30500.0,pre_known_events,1000,0.0034917262382805347,3,0.003491726127220282,0.023986640352208898,0.0022772126916654014,0.004129345680886595,0.0005025943633595521,0.13519618414116272,"45,23,9",0.006983452254440564,0.0012145134355548808,-0.0006376195536663127,-0.003491726127220282,-1.9047619047619038,expansion
p97_GF,add,97,0.0016,2.4497,42,G<F,,2500.0,30500.0,pre_known_events,1000,0.0034917262382805347,5,0.003491726127220282,0.019584029148322454,0.0021253985122210413,0.004281159860330955,0.0009078437156657692,0.19679075349566413,"45,23,9,28,15",0.006679823895551844,0.0013663276149992408,-0.0007894337331106724,-0.003188097768331562,-1.730769230769231,expansion
p97_GF,add,97,0.0016,2.4497,42,G<F,,2500.0,30500.0,pre_known_events,1000,0.0034917262382805347,10,0.003491726127220282,0.020191285866099893,0.0013663276149992408,0.005708213147107941,0.0006042128052871534,0.32842873453727994,"45,23,9,28,15,19,18,47,44,7",0.009867921663883407,0.0021253985122210413,-0.0022164870198876584,-0.006376195536663125,-0.9589041095890406,expansion
p97_GF,add,97,0.0016,2.4497,42,G<F,,2500.0,30500.0,between_gen_F_partial,16500,1.0,1,1.0,0.12767572491270684,1.0,1.0,0.0,0.21659163717090668,2,0.11826324578715652,0.0,0.0,0.8817367542128435,inf,expansion
p97_GF,add,97,0.0016,2.4497,42,G<F,,2500.0,30500.0,between_gen_F_partial,16500,1.0,3,1.0,0.9992409291027782,0.996204645513891,1.0,0.0,0.5495764180682206,"2,23,18",0.09230302110217094,0.003795354486109015,0.0,0.9076969788978291,inf,expansion
p97_GF,add,97,0.0016,2.4497,42,G<F,,2500.0,30500.0,between_gen_F_partial,16500,1.0,5,1.0,1.0,0.6189464095946562,1.0,0.0,0.7894644225458645,"2,23,18,40,8",0.02838925155609534,0.3810535904053438,0.0,0.9716107484439047,inf,expansion
p97_GF,add,97,0.0016,2.4497,42,G<F,,2500.0,30500.0,between_gen_F_partial,16500,1.0,10,1.0,1.0,0.0013663276149992408,1.0,0.0,0.9963710418104126,"2,23,18,40,8,45,9,44,4,6",0.009867921663883407,0.9986336723850008,0.0,0.9901320783361166,inf,expansion
p97_GF,add,97,0.0016,2.4497,42,G<F,,2500.0,30500.0,post_known_events,37500,1.0,1,1.0,0.18369515712767573,1.0,1.0,0.0,0.23503097012839808,23,0.011386063458327008,0.0,0.0,0.988613936541673,inf,expansion
p97_GF,add,97,0.0016,2.4497,42,G<F,,2500.0,30500.0,post_known_events,37500,1.0,3,1.0,0.9966600880522241,1.0,1.0,0.0,0.5418633230434153,"23,2,18",0.010323364202216486,0.0,0.0,0.9896766357977835,inf,expansion
p97_GF,add,97,0.0016,2.4497,42,G<F,,2500.0,30500.0,post_known_events,37500,1.0,5,1.0,1.0,0.4943069682708365,1.0,0.0,0.7854235785581092,"23,2,18,8,45",0.010626992561105207,0.5056930317291635,0.0,0.9893730074388948,inf,expansion
p97_GF,add,97,0.0016,2.4497,42,G<F,,2500.0,30500.0,post_known_events,37500,1.0,10,1.0,1.0,0.0001518141794443601,1.0,0.0,0.996822409910215,"23,2,18,8,45,40,9,44,19,6",0.010475178381660847,0.9998481858205557,0.0,0.9895248216183391,inf,expansion
wd_high_GF,add,53,0.0016,3.1075,42,G<F,,12000.0,24500.0,pre_known_events,6000,0.024402644485235214,1,0.02440264361972547,0.05541433655312659,0.014234875444839857,0.024809354346720894,0.0026200505799135994,0.0897668678224056,3,0.017793594306049824,0.010167768174885614,-0.0004067107269954233,0.006609049313675647,-25.000000000000078,expansion
wd_high_GF,add,53,0.0016,3.1075,42,G<F,,12000.0,24500.0,pre_known_events,6000,0.024402644485235214,3,0.02440264361972547,0.22928317234367057,0.005592272496187087,0.031215048296898827,0.003757949895795897,0.247469432413863,"3,19,14",0.020843924758515507,0.018810371123538384,-0.006812404677173357,0.0035587188612099634,-2.761194029850748,expansion
wd_high_GF,add,53,0.0016,3.1075,42,G<F,,12000.0,24500.0,pre_known_events,6000,0.024402644485235214,5,0.02440264361972547,0.21708185053380782,0.0020335536349771225,0.039552618200305034,0.0017728109582270145,0.36457124514160966,"3,19,14,24,4",0.01626842907981698,0.022369089984748347,-0.015149974580579564,0.00813421453990849,-1.4765100671140938,expansion
wd_high_GF,add,53,0.0016,3.1075,42,G<F,,12000.0,24500.0,pre_known_events,6000,0.024402644485235214,10,0.02440264361972547,0.1423487544483986,0.004575495678698526,0.06873411286222675,0.0010369129666685881,0.5814422326847672,"3,19,14,24,4,9,6,12,23,7",0.014743263853584139,0.019827147941026944,-0.04433146924250128,0.009659379766141332,-0.4472477064220182,expansion
wd_high_GF,add,53,0.0016,3.1075,42,G<F,,12000.0,24500.0,between_gen_F_partial,18000,0.9857650995254517,1,0.9857651245551602,0.14743263853584138,0.9506863243518048,0.9804778851042197,0.0012699538380067969,0.1846820502399291,19,0.029994916115912557,0.03507880020335541,0.005287239450940451,0.9557702084392476,6.634615384615478,expansion
wd_high_GF,add,53,0.0016,3.1075,42,G<F,,12000.0,24500.0,between_gen_F_partial,18000,0.9857650995254517,3,0.9857651245551602,0.9562785968479919,0.5887137773258769,0.981596339603457,0.004354369721477146,0.5172489231789584,"19,3,23",0.022369089984748347,0.39705134722928326,0.004168784951703142,0.9633960345704118,95.24390243902349,expansion
wd_high_GF,add,53,0.0016,3.1075,42,G<F,,12000.0,24500.0,between_gen_F_partial,18000,0.9857650995254517,5,0.9857651245551602,0.9893238434163701,0.058464667005592275,0.9839349262836807,0.002503006329454223,0.8068843690847302,"19,3,23,14,24",0.017793594306049824,0.9273004575495679,0.0018301982714794551,0.9679715302491103,506.6666666666543,expansion
wd_high_GF,add,53,0.0016,3.1075,42,G<F,,12000.0,24500.0,between_gen_F_partial,18000,0.9857650995254517,10,0.9857651245551602,0.9903406202338587,0.011692933401118455,0.9888154550076258,0.0009645991845963655,0.982492388506694,"19,3,23,14,24,12,13,25,8,6",0.015251652262328419,0.9740721911540418,-0.0030503304524656105,0.9705134722928318,-319.33333333334105,expansion
wd_high_GF,add,53,0.0016,3.1075,42,G<F,,12000.0,24500.0,post_known_events,27500,1.0,1,1.0,0.25063548551093034,1.0,1.0,0.0,0.25038345970737275,19,0.01728520589730554,0.0,0.0,0.9827147941026945,inf,expansion
wd_high_GF,add,53,0.0016,3.1075,42,G<F,,12000.0,24500.0,post_known_events,27500,1.0,3,1.0,0.99644128113879,0.9969496695475343,0.9998983223182512,0.00020335536349769257,0.5312777601711132,"19,12,23",0.01728520589730554,0.0030503304524657215,0.00010167768174884628,0.9827147941026945,30.000000000003276,expansion
wd_high_GF,add,53,0.0016,3.1075,42,G<F,,12000.0,24500.0,post_known_events,27500,1.0,5,1.0,1.0,0.5780376207422471,1.0,0.0,0.8005766295865328,"19,12,23,14,13",0.01728520589730554,0.42196237925775293,0.0,0.9827147941026945,inf,expansion
wd_high_GF,add,53,0.0016,3.1075,42,G<F,,12000.0,24500.0,post_known_events,27500,1.0,10,1.0,1.0,0.0005083884087442806,1.0,0.0,0.9964458182805371,"19,12,23,14,13,3,24,10,8,21",0.01728520589730554,0.9994916115912558,0.0,0.9827147941026945,inf,expansion
