step,train_acc,test_acc,f_emb_corr
38500,1.0,1.0,0.21808636998607273
39000,1.0,1.0,0.24045501402372021
39500,0.9940617680549622,0.9811896085739136,0.24398159485704446
40000,1.0,1.0,0.22961975329840412
40500,1.0,1.0,0.21054693134340519
41000,1.0,1.0,0.22156738355265138
41500,1.0,1.0,0.20263932308638044
42000,1.0,0.9959328770637512,0.23517217738623597
42500,1.0,1.0,0.21600718853775924
43000,1.0,1.0,0.2110499402985666
43500,0.9239904880523682,0.8906964659690857,0.21232919088691693
44000,1.0,1.0,0.24200874561575914
44500,1.0,1.0,0.21324993469979292
45000,1.0,1.0,0.21160646504477137
45500,1.0,1.0,0.20505677712945852
46000,0.9691211581230164,0.9430605173110962,0.23559835287686576
46500,1.0,1.0,0.20961952876348316
47000,1.0,1.0,0.2383347131965335
47500,1.0,1.0,0.25020957824525364
48000,1.0,1.0,0.2199574608416736
48500,1.0,1.0,0.21108221213322892
49000,1.0,1.0,0.20196757491031297
49500,1.0,1.0,0.23326557055224567
50000,1.0,1.0,0.22373191556464572
50500,1.0,1.0,0.22267469202995277
51000,1.0,1.0,0.24107979710567312
51500,1.0,1.0,0.23128776867505335
52000,1.0,1.0,0.22111895119950226
52500,1.0,1.0,0.2358178969276476
53000,1.0,1.0,0.23891928120144984
53500,1.0,1.0,0.20516868637998947
54000,1.0,1.0,0.22245951030286187
54500,1.0,1.0,0.23471255616359782
55000,0.9976246953010559,0.9923741817474365,0.23453402828536773
55500,0.9928740859031677,0.9567869901657104,0.2586864352167061
56000,1.0,0.9989832043647766,0.23793688596746576
56500,1.0,1.0,0.23095293501220793
57000,1.0,1.0,0.2315321866087825
57500,1.0,1.0,0.2237373275385014
58000,1.0,1.0,0.24533315693026758
58500,0.9524940848350525,0.9196746349334717,0.2481568390611928
59000,1.0,1.0,0.2212104413950201
59500,1.0,1.0,0.2343015116052184
60000,1.0,1.0,0.2360444582005094
60500,1.0,0.9913573861122131,0.2413959526043276
61000,1.0,0.9994916319847107,0.25250685277469614
61500,1.0,1.0,0.22376209164782584
62000,1.0,1.0,0.2231978520700631
62500,1.0,1.0,0.23026242897482602
63000,1.0,1.0,0.22434142826121822
63500,1.0,1.0,0.22439242904341178
64000,1.0,1.0,0.20925618781078864
64500,1.0,1.0,0.22125136613008817
65000,1.0,1.0,0.20864713609968086
65500,1.0,1.0,0.21388887208718407
66000,1.0,1.0,0.21111262792478866
66500,1.0,1.0,0.22287983321247182
67000,1.0,1.0,0.2150873700797444
67500,1.0,1.0,0.22825111811883456
68000,0.9940617680549622,0.9786477088928223,0.2294574983567895
68500,0.989311158657074,0.9522114992141724,0.23050575557684258
69000,1.0,1.0,0.20197946295850197
69500,1.0,0.9974580407142639,0.22863503964159235
70000,1.0,1.0,0.21418594959689674
70500,1.0,1.0,0.2007316251983361
71000,1.0,1.0,0.22118196240251842
71500,1.0,1.0,0.2111098738122008
72000,1.0,1.0,0.19645847857247078
72500,1.0,1.0,0.19643923384792616
73000,1.0,1.0,0.20921228957037796
73500,0.9821852445602417,0.9425520896911621,0.2384386449935194
74000,1.0,0.9994916319847107,0.23966256946790854
74500,1.0,1.0,0.22684025069609703
75000,1.0,1.0,0.23310800759153577
75500,1.0,1.0,0.20734045154764807
76000,1.0,1.0,0.2331384574166267
76500,1.0,1.0,0.2031506423662865
77000,1.0,1.0,0.22792674708439348
77500,0.9904988408088684,0.9644128084182739,0.2219303189314143
78000,1.0,1.0,0.2215649455427871
78500,1.0,1.0,0.2143067945486818
79000,1.0,0.9989832043647766,0.22810369582622264
79500,1.0,1.0,0.22957049507553978
80000,1.0,1.0,0.21068050446269543
