step,train_acc,test_acc,f_emb_corr
35000,1.0,0.08185053616762161,0.0
35500,1.0,0.07676664739847183,0.0
36000,1.0,0.09761057794094086,0.0
36500,1.0,0.06863243877887726,0.0
37000,1.0,0.10574478656053543,0.0
37500,1.0,0.10167767852544785,0.0
38000,1.0,0.12963904440402985,0.0
38500,1.0,0.12963904440402985,0.0
39000,1.0,0.144890695810318,0.0
39500,1.0,0.1464158594608307,0.0
40000,1.0,0.15200813114643097,0.0
40500,1.0,0.16675139963626862,0.0
41000,1.0,0.15200813114643097,0.0
41500,1.0,0.20437213778495789,0.0
42000,1.0,0.19471275806427002,0.0
42500,1.0,0.24148449301719666,0.0
43000,1.0,0.22318251430988312,0.0
43500,1.0,0.2943568825721741,0.0
44000,1.0,0.2602948546409607,0.0
44500,1.0,0.36095577478408813,0.0
45000,1.0,0.3136756420135498,0.0
45500,1.0,0.3131672739982605,0.0
46000,1.0,0.3670564293861389,0.0
46500,1.0,0.226741224527359,0.0
47000,1.0,0.4290798306465149,0.0
47500,1.0,0.4046771824359894,0.0009679997272274282
48000,1.0,0.5119471549987793,0.0035756162067344527
48500,1.0,0.4326385259628296,0.0029951198968620057
49000,1.0,0.5998983383178711,0.008301404667908338
49500,1.0,0.7458057999610901,0.008442189855056445
50000,1.0,0.6731062531471252,0.02529768164406991
50500,1.0,0.7747839093208313,0.023190150126455686
51000,0.9988123774528503,0.6934418082237244,0.02375558513939273
51500,1.0,0.8551092743873596,0.02569741728104251
52000,1.0,0.9537366628646851,0.022027903497801524
52500,1.0,0.9938993453979492,0.05150821604339355
53000,1.0,0.997966468334198,0.09676738310491399
53500,1.0,1.0,0.12209872253018754
54000,1.0,1.0,0.1558925466982532
54500,1.0,1.0,0.158181784639777
55000,0.9976246953010559,0.9791560769081116,0.1653578978086753
55500,1.0,1.0,0.19291163936048886
56000,1.0,1.0,0.17211034463852606
56500,1.0,1.0,0.22382561779422974
57000,1.0,1.0,0.17807537069022908
57500,1.0,1.0,0.16821324855991285
58000,1.0,1.0,0.2062407406441549
58500,1.0,1.0,0.1807480091399898
59000,0.9988123774528503,0.9913573861122131,0.18864897082032497
59500,1.0,1.0,0.21061461586192623
60000,1.0,1.0,0.17363662839182475
60500,1.0,1.0,0.22209697476695206
61000,1.0,1.0,0.18901754560847556
61500,1.0,1.0,0.21417844157520577
62000,1.0,1.0,0.18585419606941772
62500,1.0,1.0,0.1884493663939097
63000,1.0,1.0,0.2181703676278381
63500,1.0,1.0,0.21288890110846898
64000,1.0,1.0,0.24129517126312766
64500,1.0,1.0,0.20057832719403562
65000,0.8016626834869385,0.7330960631370544,0.26341741884601794
65500,1.0,1.0,0.250864569246844
66000,1.0,1.0,0.2032802859408454
66500,1.0,1.0,0.27181876070901184
67000,1.0,1.0,0.2373947298881804
67500,1.0,1.0,0.23103680351808858
68000,1.0,1.0,0.2798991817829292
68500,1.0,1.0,0.2521319448814418
69000,1.0,1.0,0.23025419570661226
69500,1.0,1.0,0.27350797223889595
70000,1.0,1.0,0.26206128033858167
70500,1.0,1.0,0.2828176633565874
71000,1.0,1.0,0.24483485128522028
71500,1.0,1.0,0.27831512775773004
72000,1.0,1.0,0.2695105292901677
72500,1.0,1.0,0.24315615383751518
73000,1.0,1.0,0.2927014300830977
73500,1.0,1.0,0.2587321430523244
74000,1.0,1.0,0.30918941097317443
74500,1.0,1.0,0.2737623296847548
75000,1.0,1.0,0.2803660531214063
75500,1.0,1.0,0.28031784907322843
76000,1.0,1.0,0.22570580522328254
76500,1.0,1.0,0.3064845037927706
77000,1.0,1.0,0.25825390715881624
77500,0.9988123774528503,0.984239935874939,0.2872807207317024
78000,1.0,1.0,0.26930924017212465
78500,1.0,1.0,0.2378811910109998
79000,1.0,1.0,0.29579980648472726
79500,1.0,1.0,0.2831267095489629
80000,1.0,1.0,0.2970209800333137
