label,task,prime,lr,wd,seed,ordering,tau_circ,tau_gen,tau_F,regime,step,saved_test_acc,K,base_acc,acc_I1_keep_fourier,acc_I2_remove_fourier,acc_I3_random_ctrl_mean,acc_I3_random_ctrl_std,frac_logit_energy_in_topK_fourier,top_k_harmonics,acc_I4_remove_emb_fourier,i2_drop,i3_random_drop_mean,i4_drop,specificity_ratio_i2_over_i3
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,between_gen_F,26000,0.9893238544464111,5,0.9893238434163701,0.9979664463650229,0.005083884087442806,0.9919674631418403,0.0017728109582270282,0.9473556694495163,"5,3,15,22,4",0.022877478393492627,0.9842399593289274,-0.0026436197254701144,0.9664463650228775,-372.3076923077127
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,between_gen_F,26000,0.9893238544464111,10,0.9893238434163701,0.9938993390950687,0.006100660904931368,0.992272496187087,0.0006744534398282477,0.9866001179772679,"5,3,15,22,4,24,17,6,25,11",0.015251652262328419,0.9832231825114388,-0.0029486527707168753,0.9740721911540418,-333.4482758620636
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,post_all,43000,1.0,1,1.0,0.1733604473817997,0.9974580579562786,0.9996949669547535,0.000406710726995424,0.23356629266764567,3,0.02592780884595831,0.002541942043721379,0.00030503304524653885,0.9740721911540416,8.33333333333406
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,post_all,43000,1.0,3,1.0,0.9883070665988816,0.8088459583121504,0.9997966446365023,0.00024905843851377133,0.6168617899984327,"3,15,22",0.02389425521098119,0.19115404168784955,0.00020335536349769257,0.9761057447890188,940.0000000000912
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,post_all,43000,1.0,5,1.0,1.0,0.0315200813421454,0.9998983223182512,0.00020335536349769257,0.9524279004008674,"3,15,22,5,4",0.018810371123538384,0.9684799186578545,0.00010167768174884628,0.9811896288764617,9525.000000000922
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,post_all,43000,1.0,10,1.0,1.0,0.00813421453990849,1.0,0.0,0.9957817841636293,"3,15,22,5,4,17,24,6,25,26",0.014743263853584139,0.9918657854600915,0.0,0.9852567361464158,inf
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,pre_all,5500,0.00864260271191597,1,0.00864260294865277,0.04778851042196238,0.004575495678698526,0.009761057447890187,0.0013412207380043642,0.07176802101885542,19,0.010676156583629894,0.004067107269954244,-0.0011184544992374167,-0.0020335536349771234,-3.636363636363638
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,pre_all,5500,0.00864260271191597,3,0.00864260294865277,0.08185053380782918,0.006100660904931368,0.012811387900355872,0.0018582274410266458,0.19555457600672033,"19,24,9",0.012709710218607015,0.0025419420437214025,-0.004168784951703102,-0.004067107269954245,-0.6097560975609754
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,pre_all,5500,0.00864260271191597,5,0.00864260294865277,0.07168276563294357,0.004575495678698526,0.013116420945602439,0.0014162062305220252,0.2975266198411588,"19,24,9,21,7",0.013726487036095577,0.004067107269954244,-0.004473817996949668,-0.005083884087442807,-0.9090909090909092
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,pre_all,5500,0.00864260271191597,10,0.00864260294865277,0.0498220640569395,0.003050330452465684,0.026131164209456027,0.0013866986982192023,0.5169432668935494,"19,24,9,21,7,6,4,23,8,16",0.021352313167259787,0.005592272496187087,-0.017488561260803257,-0.012709710218607017,-0.319767441860465
