step,train_loss,test_loss,train_acc,test_acc,eff_dim
1,4.151595592498779,4.126049995422363,0.013064133003354073,0.018301982432603836,46.7752
100,0.005866927560418844,8.588586807250977,1.0,0.0,46.7910
200,0.005629387218505144,7.979227542877197,1.0,0.0,46.7873
300,0.004637814126908779,7.543262004852295,1.0,0.0,46.7773
400,0.004060027655214071,7.229866027832031,1.0,0.0,46.7658
500,0.0036584807094186544,7.00889253616333,1.0,0.0005083883879706264,46.7556
600,0.6680771112442017,6.625973701477051,0.8883610367774963,0.0005083883879706264,46.7750
700,0.005558595526963472,8.07878303527832,1.0,0.0005083883879706264,46.8746
800,0.007666236255317926,7.620750427246094,1.0,0.0005083883879706264,46.8741
900,0.007644115947186947,7.382431507110596,1.0,0.0005083883879706264,46.8703
1000,0.007006228901445866,7.241477966308594,1.0,0.0005083883879706264,46.8621
1100,0.006287087686359882,7.158496379852295,1.0,0.0,46.8491
1200,0.005609157029539347,7.110684871673584,1.0,0.0,46.8325
1300,0.004995942581444979,7.084879398345947,1.0,0.0,46.8142
1400,0.004446981009095907,7.076482772827148,1.0,0.0,46.7967
1500,0.003971766214817762,7.077586650848389,1.0,0.0005083883879706264,46.7825
1600,0.003569695632904768,7.077781677246094,1.0,0.0,46.7729
1700,0.00321776932105422,7.074054718017578,1.0,0.0005083883879706264,46.7671
1800,0.0038265527691692114,9.592215538024902,1.0,0.0015251652803272009,46.8687
1900,0.005745785776525736,8.859075546264648,1.0,0.0,46.8713
2000,0.006557974964380264,8.439412117004395,1.0,0.0,46.8712
2100,0.006423027254641056,8.202744483947754,1.0,0.0,46.8681
2200,0.00595926633104682,8.067108154296875,1.0,0.0005083883879706264,46.8613
2300,0.005427767522633076,7.988536834716797,1.0,0.0005083883879706264,46.8511
2400,0.00492407102137804,7.944982051849365,1.0,0.0005083883879706264,46.8382
2500,0.004469016101211309,7.921719551086426,1.0,0.0005083883879706264,46.8234
2600,0.00405825674533844,7.909919738769531,1.0,0.0005083883879706264,46.8076
2700,0.003692758735269308,7.904570579528809,1.0,0.0005083883879706264,46.7917
2800,0.00336751202121377,7.906154155731201,1.0,0.0005083883879706264,46.7766
