step,train_acc,test_acc,f_emb_corr
32000,1.0,1.0,0.39743323205577785
32500,1.0,1.0,0.35629608426541315
33000,1.0,1.0,0.37175066925740385
33500,1.0,1.0,0.3646625654496024
34000,0.9964370727539062,0.9944077134132385,0.4073353863261251
34500,1.0,1.0,0.38563959133863246
35000,1.0,1.0,0.3594200255864044
35500,1.0,1.0,0.3709851622584621
36000,1.0,0.9994916319847107,0.38509350818567223
36500,1.0,1.0,0.39274092137875816
37000,1.0,1.0,0.37313537835443344
37500,1.0,1.0,0.3534113384493657
38000,1.0,1.0,0.3796994600931597
38500,1.0,1.0,0.3814485337943836
39000,1.0,1.0,0.3793303022833504
39500,1.0,1.0,0.36060677257557494
40000,1.0,1.0,0.3601640951000966
40500,0.9988123774528503,0.9827147722244263,0.38902260982900727
41000,1.0,1.0,0.37068920029360464
41500,1.0,1.0,0.36283617701721727
42000,0.9976246953010559,0.9903405904769897,0.4178432950942611
42500,1.0,1.0,0.4004796195309229
43000,1.0,1.0,0.3813576382423812
43500,1.0,0.9989832043647766,0.3682015690388617
44000,1.0,1.0,0.36283196837419274
44500,1.0,1.0,0.3705704314916587
45000,1.0,1.0,0.3712988714437268
45500,1.0,1.0,0.37451405832472745
46000,1.0,1.0,0.405788814126351
46500,1.0,1.0,0.4244440855652358
47000,1.0,1.0,0.3892298089378165
47500,1.0,1.0,0.3889094118509708
48000,1.0,1.0,0.42616828779338106
48500,1.0,1.0,0.40185401780392443
49000,1.0,1.0,0.3709210441550989
49500,1.0,1.0,0.3709038122197587
50000,0.9988123774528503,0.9862735271453857,0.3856233449391578
50500,1.0,1.0,0.3723933049219969
51000,1.0,1.0,0.37101981968759995
51500,1.0,0.9994916319847107,0.38147422039232765
52000,1.0,0.9994916319847107,0.3872228363364964
52500,1.0,1.0,0.3693937310452658
53000,1.0,1.0,0.34720324144877185
53500,0.9988123774528503,0.9959328770637512,0.4380023089486043
54000,1.0,1.0,0.38290238214696853
54500,1.0,1.0,0.39783620539806713
55000,1.0,1.0,0.40498186318703056
55500,1.0,1.0,0.38072881141793047
56000,1.0,1.0,0.36178051268579015
56500,0.989311158657074,0.9496695399284363,0.43503751006813807
57000,1.0,1.0,0.34613725255064187
57500,1.0,1.0,0.38051881318165237
58000,1.0,1.0,0.37709660971591474
58500,1.0,1.0,0.3741360626771847
59000,1.0,1.0,0.38346855506318656
59500,1.0,1.0,0.358625672815129
60000,1.0,1.0,0.38481605682234143
60500,1.0,1.0,0.3688148543464317
61000,1.0,1.0,0.3941831465979748
61500,1.0,1.0,0.4329323822959684
62000,0.9833729267120361,0.9618708491325378,0.4123756652252569
62500,1.0,1.0,0.39842657860289343
63000,0.9964370727539062,0.9811896085739136,0.39751861281845424
63500,1.0,1.0,0.4119610942686177
64000,1.0,0.9994916319847107,0.38170276135816317
64500,1.0,1.0,0.38242720992273005
65000,1.0,1.0,0.4048935216988248
65500,1.0,1.0,0.44515165979080557
66000,1.0,1.0,0.43106466744272404
66500,1.0,1.0,0.36243796702196457
67000,1.0,1.0,0.4044127082067785
67500,1.0,1.0,0.4171364466972202
68000,1.0,1.0,0.38963439313204123
68500,1.0,1.0,0.413651824815414
69000,1.0,1.0,0.3979767887733355
69500,1.0,1.0,0.3813441336227134
70000,1.0,1.0,0.3921792994355743
70500,1.0,1.0,0.4100327795951938
71000,1.0,1.0,0.3745546456233322
71500,1.0,1.0,0.35298168982293476
72000,1.0,0.9933909773826599,0.39595992013294845
72500,1.0,1.0,0.3741688013621549
73000,1.0,1.0,0.37154985256047135
73500,1.0,1.0,0.38893661147342773
74000,1.0,1.0,0.385218471931026
74500,1.0,1.0,0.3760885797499668
75000,0.9940617680549622,0.9684799313545227,0.4212175726964716
75500,1.0,1.0,0.36555455689183297
76000,1.0,1.0,0.4100857469723503
76500,1.0,1.0,0.38578881510983204
77000,1.0,1.0,0.3771192316642749
77500,1.0,1.0,0.3793673023176993
78000,1.0,1.0,0.3618846944155017
78500,1.0,1.0,0.3610460883811321
79000,1.0,1.0,0.3948162940998225
79500,1.0,1.0,0.3706043068307427
80000,1.0,1.0,0.36767125547588886
