step,train_acc,test_acc,f_emb_corr
71000,1.0,1.0,0.41207450883713914
71500,0.7802976369857788,0.755427360534668,0.42257878879272626
72000,1.0,1.0,0.3845539881793175
72500,1.0,0.9996963739395142,0.3769918802126655
73000,1.0,1.0,0.37427414979975226
73500,1.0,0.9998481869697571,0.4103082689136105
74000,1.0,1.0,0.3998584041782174
74500,1.0,1.0,0.3789256383622642
75000,1.0,1.0,0.38768804549035973
75500,0.844082236289978,0.8082587122917175,0.41187923180145924
76000,1.0,1.0,0.41220812366019555
76500,1.0,1.0,0.4274149367018947
77000,0.9975194931030273,0.9927129149436951,0.40216601259888574
77500,1.0,1.0,0.3922543140102387
78000,1.0,1.0,0.388194986667986
78500,1.0,1.0,0.4169094690305163
79000,1.0,1.0,0.4014945884079184
79500,1.0,1.0,0.42898077241499744
80000,1.0,1.0,0.3755572621715507
80500,1.0,1.0,0.41501369081785155
81000,1.0,1.0,0.43177477667623054
81500,1.0,1.0,0.39343672384434736
82000,1.0,1.0,0.3970181991184937
82500,1.0,1.0,0.39452940217719223
83000,1.0,1.0,0.39730399073582523
83500,1.0,0.9992409348487854,0.446812930900246
84000,1.0,1.0,0.4110425797690427
84500,1.0,1.0,0.44922098915036157
85000,1.0,1.0,0.37146484049816403
85500,1.0,1.0,0.38713792438724276
86000,1.0,1.0,0.4440932082688131
86500,1.0,1.0,0.418853001151897
87000,1.0,1.0,0.3775157336149139
87500,1.0,1.0,0.39417477568086773
88000,1.0,1.0,0.39159694245379423
88500,1.0,1.0,0.40942462403206675
89000,1.0,1.0,0.43823020156648446
89500,1.0,1.0,0.4063459669733243
90000,1.0,1.0,0.38307106147496467
90500,1.0,1.0,0.40950834898596916
91000,0.9992913007736206,0.9972673654556274,0.4094845060917493
91500,1.0,1.0,0.3962971234370746
92000,1.0,1.0,0.4023671671199803
92500,1.0,1.0,0.41570650641141044
93000,1.0,1.0,0.41934812992968223
93500,1.0,1.0,0.40693229980538187
94000,1.0,1.0,0.43242975267052336
94500,1.0,1.0,0.4150248792211842
95000,1.0,1.0,0.4102701708382455
95500,1.0,1.0,0.38071866779026603
96000,0.9961020350456238,0.9869439601898193,0.42038592196931607
96500,1.0,1.0,0.38108953036918397
97000,1.0,1.0,0.37458726860152564
97500,1.0,1.0,0.4037229151974843
98000,1.0,1.0,0.37522086421923145
98500,1.0,1.0,0.4548959096721295
99000,1.0,1.0,0.40222044488819414
99500,1.0,1.0,0.3899130045589489
100000,1.0,1.0,0.3943539076033792
