step,train_acc,test_acc,f_emb_corr
31000,1.0,0.9883070588111877,0.07672605687102033
31500,1.0,0.9872902631759644,0.08204957671115035
32000,1.0,0.9877986907958984,0.0853293745570888
32500,0.7814726829528809,0.5699034333229065,0.09048279111151183
33000,1.0,0.9883070588111877,0.09447878845361238
33500,1.0,0.9893238544464111,0.09792111050712651
34000,1.0,0.9898322224617004,0.10413980023663086
34500,1.0,0.9903405904769897,0.11020947680527673
35000,1.0,0.9898322224617004,0.11004571268060731
35500,1.0,0.9908490180969238,0.11472605803625419
36000,1.0,0.9928825497627258,0.12415221266082449
36500,0.9988123774528503,0.9791560769081116,0.12942815782809008
37000,1.0,0.9944077134132385,0.13103534442270554
37500,1.0,0.9954245090484619,0.14103761632446282
38000,1.0,0.9954245090484619,0.14642008861279138
38500,1.0,0.9959328770637512,0.15407572179976875
39000,1.0,0.9954245090484619,0.16462711290501492
39500,1.0,0.9984748363494873,0.17182234924954337
40000,1.0,0.997966468334198,0.17148916908557565
40500,1.0,0.997966468334198,0.18214643113369955
41000,1.0,0.9974580407142639,0.19478838438447355
41500,0.6235154271125793,0.5165226459503174,0.21386607842122463
42000,1.0,0.9959328770637512,0.2163392870878803
42500,1.0,0.9974580407142639,0.21454161540042926
43000,1.0,0.9994916319847107,0.22620417744187138
43500,1.0,1.0,0.23964943677667716
44000,1.0,0.9994916319847107,0.21284063216323934
44500,1.0,1.0,0.21152064583917907
45000,1.0,1.0,0.2178378391822608
45500,1.0,1.0,0.1865548359282881
46000,1.0,1.0,0.20914497082119304
46500,1.0,1.0,0.19499110192056807
47000,1.0,1.0,0.18456891268341552
47500,1.0,1.0,0.19707172719499572
48000,1.0,1.0,0.1775515788969742
48500,1.0,1.0,0.19303272746664407
49000,1.0,1.0,0.2063819399847054
49500,1.0,1.0,0.16550586810534912
50000,1.0,1.0,0.19890948462505798
50500,0.9608076214790344,0.8586680293083191,0.1994565600679763
51000,1.0,1.0,0.1795430353928188
51500,1.0,1.0,0.1794425752740092
52000,1.0,1.0,0.19572568700061443
52500,1.0,1.0,0.2130673051886236
53000,1.0,1.0,0.18846921412842532
53500,1.0,1.0,0.20641177961742718
54000,1.0,1.0,0.19654696407460115
54500,1.0,1.0,0.2104832235530355
55000,1.0,1.0,0.19282785292769386
55500,1.0,1.0,0.21406533317126905
56000,1.0,1.0,0.20411654578720181
56500,1.0,1.0,0.22365357019574136
57000,1.0,1.0,0.2069474167988715
57500,1.0,1.0,0.2365409860254075
58000,1.0,1.0,0.1952352254547944
58500,0.9560570120811462,0.8881545662879944,0.2313324063993146
59000,1.0,1.0,0.19993538320089863
59500,1.0,1.0,0.23593326674398626
60000,1.0,1.0,0.22747942418483247
60500,1.0,0.9989832043647766,0.22483290374163312
61000,1.0,1.0,0.23137929731525542
61500,1.0,1.0,0.20785493398649868
62000,1.0,1.0,0.20661125048402695
62500,1.0,1.0,0.2143394566599175
63000,1.0,1.0,0.21155386179983637
63500,1.0,0.997966468334198,0.2010091629545825
64000,0.9714964628219604,0.9267920851707458,0.23111426164509197
64500,1.0,1.0,0.21697574260215624
65000,1.0,1.0,0.2177902239455472
65500,1.0,1.0,0.19482496975891156
66000,1.0,0.9974580407142639,0.20995714072010957
66500,1.0,1.0,0.19620093238923958
67000,1.0,1.0,0.2065663277597048
67500,1.0,0.997966468334198,0.20117190063913276
68000,1.0,0.9883070588111877,0.2283691956476424
68500,1.0,1.0,0.19103223369229821
69000,1.0,1.0,0.18888931298736983
69500,1.0,1.0,0.2038810653792829
70000,1.0,1.0,0.2149505482450929
70500,1.0,0.9954245090484619,0.22642421740144597
71000,1.0,1.0,0.2209301787394699
71500,1.0,1.0,0.2237862113472105
72000,1.0,1.0,0.21701972307296208
72500,1.0,0.997966468334198,0.21098551379879965
73000,1.0,1.0,0.20761834020714004
73500,1.0,0.9989832043647766,0.2100860705472421
74000,1.0,1.0,0.22276396453881303
74500,1.0,1.0,0.2319798622382348
75000,1.0,1.0,0.21213497139900758
75500,1.0,1.0,0.2314755295462185
76000,1.0,1.0,0.21910110435518879
76500,1.0,0.9994916319847107,0.207350566355714
77000,1.0,1.0,0.24212716521175578
77500,1.0,1.0,0.21340051979846494
78000,1.0,1.0,0.23793592820229723
78500,1.0,1.0,0.21897441857034003
79000,1.0,1.0,0.20761727002509242
79500,1.0,1.0,0.22708750185707124
80000,1.0,1.0,0.2094513321623807
