label,task,prime,lr,wd,seed,ordering,tau_circ,tau_gen,tau_F,regime,step,saved_test_acc,K,base_acc,acc_I1_keep_fourier,acc_I2_remove_fourier,acc_I3_random_ctrl_mean,acc_I3_random_ctrl_std,frac_logit_energy_in_topK_fourier,top_k_harmonics,acc_I4_remove_emb_fourier,i2_drop,i3_random_drop_mean,i4_drop,specificity_ratio_i2_over_i3
coincident,add,53,0.0016,3.1075,2025,C<G<F,8000.0,9500.0,19500.0,post_all,22500,1.0,10,1.0,1.0,0.003050330452465684,1.0,0.0,0.9965140892007772,"22,15,4,25,5,2,14,23,3,6",0.018810371123538384,0.9969496695475343,0.0,0.9811896288764617,inf
FG_slow,add,53,0.0005,2.5,42,C<F<G,31500.0,44500.0,42000.0,pre_all,16000,0.026436196640133858,1,0.026436197254702594,0.01728520589730554,0.030503304524656837,0.026842907981698017,0.0013792231790798722,0.06006359192664498,6,0.014743263853584139,-0.004067107269954243,-0.0004067107269954233,0.011692933401118455,10.000000000000025
FG_slow,add,53,0.0005,2.5,42,C<F<G,31500.0,44500.0,42000.0,pre_all,16000,0.026436196640133858,3,0.026436197254702594,0.028469750889679714,0.020843924758515507,0.025317742755465177,0.002018244356001954,0.1555577778979474,"6,7,23",0.01677681748856126,0.005592272496187087,0.0011184544992374167,0.009659379766141334,5.000000000000003
FG_slow,add,53,0.0005,2.5,42,C<F<G,31500.0,44500.0,42000.0,pre_all,16000,0.026436196640133858,5,0.026436197254702594,0.03355363497712252,0.0157600406710727,0.02562277580071174,0.0021949194860114794,0.24591850616491878,"6,7,23,12,4",0.01677681748856126,0.010676156583629894,0.0008134214539908535,0.009659379766141334,13.124999999999927
FG_slow,add,53,0.0005,2.5,42,C<F<G,31500.0,44500.0,42000.0,pre_all,16000,0.026436196640133858,10,0.026436197254702594,0.03965429588205389,0.01728520589730554,0.029588205388917134,0.0036716766823117015,0.46353807268925673,"6,7,23,12,4,25,15,5,16,8",0.018301982714794104,0.009150991357397054,-0.00315200813421454,0.00813421453990849,-2.9032258064516134
FG_slow,add,53,0.0005,2.5,42,C<F<G,31500.0,44500.0,42000.0,between_circ_F,37000,0.10574478656053543,1,0.10574478901881038,0.07320793085917641,0.07066598881545501,0.10635485510930351,0.0018858400600906403,0.07745969560204559,5,0.01728520589730554,0.03507880020335537,-0.0006100660904931332,0.08845958312150484,-57.50000000000034
FG_slow,add,53,0.0005,2.5,42,C<F<G,31500.0,44500.0,42000.0,between_circ_F,37000,0.10574478656053543,3,0.10574478901881038,0.04931367564819522,0.08235892221657347,0.10818505338078292,0.006053025344641472,0.218572398815134,"5,6,15",0.01728520589730554,0.023385866802236907,-0.0024402643619725467,0.08845958312150484,-9.583333333333334
FG_slow,add,53,0.0005,2.5,42,C<F<G,31500.0,44500.0,42000.0,between_circ_F,37000,0.10574478656053543,5,0.10574478901881038,0.08845958312150483,0.05083884087442806,0.10157600406710728,0.006995838296601755,0.3380073917344375,"5,6,15,25,4",0.015251652262328419,0.054905948144382315,0.0041687849517031,0.09049313675648196,13.170731707317078
FG_slow,add,53,0.0005,2.5,42,C<F<G,31500.0,44500.0,42000.0,between_circ_F,37000,0.10574478656053543,10,0.10574478901881038,0.24758515505846468,0.004575495678698526,0.1786476868327402,0.00856510002588823,0.598117215731154,"5,6,15,25,4,23,7,21,12,14",0.014743263853584139,0.10116929334011185,-0.07290289781392983,0.09100152516522624,-1.3877266387726641
FG_slow,add,53,0.0005,2.5,42,C<F<G,31500.0,44500.0,42000.0,between_F_gen,43000,0.22318251430988312,1,0.22318251143873918,0.07727503812913065,0.15149974580579562,0.21921708185053382,0.0024988725424391466,0.08207134433738254,5,0.0157600406710727,0.07168276563294357,0.003965429588205366,0.20742247076766648,18.076923076923183
