step,train_acc,test_acc,f_emb_corr
43500,1.0,1.0,0.2028603880072863
44000,1.0,1.0,0.21715737881540828
44500,1.0,1.0,0.19573061686188328
45000,0.6270784139633179,0.5541433691978455,0.20757255170908728
45500,1.0,1.0,0.18279730492547763
46000,1.0,1.0,0.18722389106047121
46500,1.0,1.0,0.20294160601168287
47000,1.0,1.0,0.2041578849529455
47500,1.0,0.9994916319847107,0.20782871607741493
48000,1.0,1.0,0.21601288716475442
48500,1.0,1.0,0.19741369957251342
49000,1.0,1.0,0.2031971570274188
49500,1.0,1.0,0.20125582292581012
50000,1.0,1.0,0.2030071252920127
50500,1.0,1.0,0.19789452624283344
51000,1.0,1.0,0.18769664191349456
51500,1.0,1.0,0.2007168210544571
52000,0.8586698174476624,0.7651245594024658,0.23045915757268698
52500,1.0,1.0,0.19937644437238444
53000,1.0,1.0,0.20079757122882547
53500,1.0,0.9984748363494873,0.20112531598295136
54000,1.0,1.0,0.18534848699640882
54500,1.0,1.0,0.1892244274099062
55000,1.0,1.0,0.19828252467518634
55500,0.9928740859031677,0.9786477088928223,0.23028237887990663
56000,1.0,1.0,0.23191217296916208
56500,1.0,1.0,0.19489733368963266
57000,1.0,1.0,0.2182490942000884
57500,0.9631829261779785,0.9217081665992737,0.22272723931450342
58000,1.0,1.0,0.21612892507572587
58500,1.0,1.0,0.21412024946459604
59000,1.0,1.0,0.2191332704814742
59500,1.0,0.9984748363494873,0.2208171019742012
60000,0.9714964628219604,0.9420437216758728,0.20064542931908586
60500,1.0,1.0,0.20498344920593142
61000,1.0,1.0,0.17969419896029487
61500,1.0,1.0,0.20543202014079281
62000,1.0,1.0,0.21008741841868966
62500,1.0,1.0,0.216895393715613
63000,1.0,1.0,0.18302114032557165
63500,1.0,1.0,0.1839519767729249
64000,1.0,1.0,0.19830536612160116
64500,1.0,1.0,0.20627857936424138
65000,1.0,1.0,0.21326080910832795
65500,1.0,1.0,0.2012808775234412
66000,0.8444180488586426,0.7793594598770142,0.21318274965472278
66500,1.0,1.0,0.19833293323633588
67000,1.0,1.0,0.1978994512816487
67500,1.0,1.0,0.1989194143847111
68000,1.0,1.0,0.20478633116394512
68500,1.0,1.0,0.1989571486316692
69000,1.0,1.0,0.2221247651799933
69500,0.4346793293952942,0.35332995653152466,0.2162015634856977
70000,0.9667458534240723,0.9400101900100708,0.21732981768694987
70500,1.0,1.0,0.18818829222640882
71000,1.0,1.0,0.18905204115390112
71500,1.0,1.0,0.19641012465222613
72000,1.0,1.0,0.18329226260522874
72500,0.9988123774528503,0.9964413046836853,0.20730937625601936
73000,1.0,1.0,0.2062256915006418
73500,1.0,1.0,0.19918262904019274
74000,1.0,1.0,0.20097913833522324
74500,1.0,1.0,0.18595288216380274
75000,1.0,0.9989832043647766,0.20472962980021525
75500,0.8669833540916443,0.7849516868591309,0.21318418584496324
76000,0.6686460971832275,0.5826131105422974,0.21198454108726827
76500,1.0,1.0,0.18730989890143823
77000,1.0,1.0,0.1895218905165048
77500,1.0,1.0,0.18833828231711724
78000,1.0,1.0,0.17450830170126197
78500,1.0,1.0,0.19156151551261302
79000,1.0,1.0,0.1974692020798282
79500,0.9976246953010559,0.9908490180969238,0.20750123931960718
80000,1.0,1.0,0.20266165665552865
