step,train_acc,test_acc,f_emb_corr
24500,1.0,0.9974580407142639,0.051486002851510435
25000,1.0,1.0,0.052939429485657774
25500,1.0,1.0,0.05728407578555317
26000,1.0,1.0,0.06155713343999836
26500,1.0,1.0,0.06468577273174436
27000,1.0,1.0,0.06871064216662681
27500,1.0,0.9994916319847107,0.07325416200913593
28000,1.0,1.0,0.07703219194247002
28500,1.0,1.0,0.08086397920234278
29000,1.0,1.0,0.08455901289263779
29500,1.0,0.9974580407142639,0.0868270438268186
30000,1.0,1.0,0.08813869763219828
30500,1.0,0.997966468334198,0.09091292261149075
31000,1.0,1.0,0.09421892841887403
31500,1.0,1.0,0.09840483836424685
32000,1.0,1.0,0.10118724283252167
32500,1.0,1.0,0.10528243395409254
33000,1.0,1.0,0.10718772507029961
33500,1.0,1.0,0.1109649042971369
34000,1.0,1.0,0.1145748388132114
34500,1.0,1.0,0.12016449330327306
35000,1.0,0.9994916319847107,0.12034272021236007
35500,1.0,1.0,0.12632507815622113
36000,1.0,0.9944077134132385,0.13225156956835954
36500,1.0,1.0,0.13523338108763067
37000,1.0,1.0,0.14239169103275556
37500,1.0,0.9994916319847107,0.13951477656230787
38000,1.0,1.0,0.14580760092843187
38500,1.0,0.9994916319847107,0.14955204253729
39000,1.0,1.0,0.15518516324827542
39500,1.0,1.0,0.16139498704939076
40000,1.0,1.0,0.15675006564919886
40500,1.0,1.0,0.167399651180198
41000,1.0,1.0,0.17703205807981442
41500,1.0,0.9994916319847107,0.178875034165966
42000,1.0,1.0,0.18622926593586492
42500,1.0,1.0,0.20006638759279843
43000,1.0,1.0,0.20993938042817867
43500,1.0,1.0,0.2093533807820594
44000,1.0,1.0,0.22276051836066718
44500,1.0,1.0,0.2350988341610319
45000,0.9988123774528503,0.9837315678596497,0.2299889730762325
45500,1.0,1.0,0.22139433519945168
46000,0.8931116461753845,0.8185053467750549,0.2393113508028833
46500,1.0,1.0,0.23935704673604613
47000,0.9988123774528503,0.9933909773826599,0.23902658147277317
47500,1.0,1.0,0.24461751106180724
48000,1.0,1.0,0.20553866975223817
48500,1.0,1.0,0.1955195440158341
49000,0.980997622013092,0.9400101900100708,0.21590386232411168
49500,1.0,1.0,0.21457448561006104
50000,1.0,1.0,0.21507496564977863
50500,1.0,1.0,0.21350937836227107
51000,1.0,1.0,0.19660968971842835
51500,1.0,1.0,0.184124758359628
52000,1.0,1.0,0.18557384326629828
52500,1.0,1.0,0.188274181358505
53000,1.0,1.0,0.17672775266023893
53500,1.0,1.0,0.1707059704812866
54000,1.0,1.0,0.1730055061459294
54500,1.0,1.0,0.17222192412780452
55000,0.9869358539581299,0.937976598739624,0.19967535573236533
55500,1.0,1.0,0.1874881262272074
56000,1.0,1.0,0.1957856683637595
56500,1.0,1.0,0.20876406197358804
57000,0.948931097984314,0.9079816937446594,0.209189502387309
57500,1.0,1.0,0.1714377557688726
58000,0.8717339634895325,0.8139298558235168,0.20885452471207416
58500,1.0,1.0,0.19239025505244683
59000,1.0,1.0,0.20382886293286223
59500,1.0,1.0,0.1909960854726908
60000,1.0,1.0,0.2090765711321667
60500,1.0,1.0,0.20031318395024833
61000,1.0,1.0,0.17994174224450343
61500,1.0,1.0,0.18851546349558324
62000,1.0,0.9954245090484619,0.21498256577754793
62500,1.0,1.0,0.18746661262100162
63000,1.0,1.0,0.20057059186907988
63500,1.0,1.0,0.19491572380048794
64000,1.0,0.9949161410331726,0.20218264742360503
64500,1.0,1.0,0.20579990021619632
65000,1.0,1.0,0.2109094343643394
65500,1.0,1.0,0.1972975513377847
66000,1.0,1.0,0.20440736526020697
66500,1.0,1.0,0.17791172978939018
67000,1.0,0.9989832043647766,0.19813263560626304
67500,1.0,1.0,0.20937510556491268
68000,1.0,1.0,0.2031075118253195
68500,1.0,1.0,0.20130806412462554
69000,1.0,1.0,0.18994020410961243
69500,1.0,1.0,0.17886533116366465
70000,0.9940617680549622,0.9735637903213501,0.20936667582670693
70500,1.0,1.0,0.21704209261406465
71000,1.0,1.0,0.18423448490895739
71500,1.0,1.0,0.18502142211843048
72000,1.0,1.0,0.21383752021286856
72500,1.0,1.0,0.20125607160943165
73000,1.0,1.0,0.17923706058261418
73500,1.0,1.0,0.19799283892998037
74000,1.0,1.0,0.20584994530419903
74500,1.0,1.0,0.21200954896162022
75000,1.0,1.0,0.21090493710748381
75500,1.0,1.0,0.17830614525795974
76000,1.0,1.0,0.2044342810597224
76500,1.0,1.0,0.2131799516266215
77000,1.0,1.0,0.18230732147869344
77500,1.0,1.0,0.17727050884091944
78000,1.0,1.0,0.167366413612563
78500,1.0,1.0,0.18084425646191338
79000,1.0,1.0,0.1877495881478478
79500,1.0,1.0,0.2164575086108187
80000,1.0,1.0,0.20296563091461367
