step,train_acc,test_acc,f_emb_corr
31000,1.0,0.9918658137321472,0.08522830863630929
31500,1.0,0.9923741817474365,0.08759190237084982
32000,1.0,0.9928825497627258,0.0899600916724135
32500,1.0,0.9944077134132385,0.0921116331026203
33000,1.0,0.9959328770637512,0.09171004310154832
33500,1.0,0.9923741817474365,0.09346486455077188
34000,1.0,0.9796644449234009,0.0976295735415911
34500,1.0,0.9933909773826599,0.09843376051491107
35000,1.0,0.9954245090484619,0.09691488876203948
35500,1.0,0.9933909773826599,0.09999004072191699
36000,1.0,0.9944077134132385,0.10181838066832606
36500,1.0,0.9938993453979492,0.10503875993525659
37000,1.0,0.9944077134132385,0.10274236877041833
37500,1.0,0.984748363494873,0.10523455882441592
38000,1.0,0.9933909773826599,0.11076941626482352
38500,1.0,0.9928825497627258,0.11364648654804145
39000,1.0,0.9938993453979492,0.11344453832438685
39500,1.0,0.9923741817474365,0.11300410988214739
40000,1.0,0.9938993453979492,0.11435477911256255
40500,1.0,0.9938993453979492,0.11605386705610544
41000,1.0,0.9938993453979492,0.11863992497551891
41500,1.0,0.9954245090484619,0.12462725707272505
42000,1.0,0.9928825497627258,0.12619309327817796
42500,1.0,0.988815426826477,0.1289678409314713
43000,1.0,0.9944077134132385,0.12939288814162075
43500,1.0,0.9918658137321472,0.13497539192596264
44000,1.0,0.9964413046836853,0.13586780545652055
44500,1.0,0.9959328770637512,0.1472274379418328
45000,1.0,0.9959328770637512,0.1403385529045501
45500,1.0,0.9974580407142639,0.15148598767522115
46000,1.0,0.9964413046836853,0.1634001241619114
46500,1.0,0.9989832043647766,0.16167975096862264
47000,1.0,0.997966468334198,0.16576864510254974
47500,1.0,0.9984748363494873,0.17553980708062622
48000,1.0,0.9989832043647766,0.1739800341999057
48500,1.0,0.9994916319847107,0.1927423592338121
49000,1.0,1.0,0.20024952630411286
49500,1.0,1.0,0.19557633805532637
50000,1.0,1.0,0.18897927492510913
50500,1.0,1.0,0.20797003463069919
51000,1.0,1.0,0.23057586158187615
51500,1.0,1.0,0.1971770331757441
52000,1.0,1.0,0.20014206023155212
52500,1.0,1.0,0.18288803397770603
53000,1.0,1.0,0.17334015169779016
53500,1.0,0.9949161410331726,0.18372904879170104
54000,1.0,1.0,0.18836988379787667
54500,1.0,1.0,0.1945483526276266
55000,1.0,1.0,0.19087146929502977
55500,1.0,1.0,0.17472613518789096
56000,1.0,1.0,0.18426393919594045
56500,1.0,1.0,0.18426918032585374
57000,1.0,0.997966468334198,0.18318304851980585
57500,1.0,1.0,0.1726196050881378
58000,1.0,1.0,0.18087232325761196
58500,0.9869358539581299,0.9633960127830505,0.19909820347758503
59000,1.0,1.0,0.18449486647461735
59500,1.0,1.0,0.18336390060707278
60000,1.0,1.0,0.20700689296788327
60500,1.0,1.0,0.1817037449013313
61000,1.0,1.0,0.20697636358623467
61500,1.0,1.0,0.18058027719328212
62000,1.0,1.0,0.19782079722705276
62500,1.0,1.0,0.18924002663436684
63000,1.0,1.0,0.2007422153298884
63500,1.0,1.0,0.20983772276634666
64000,1.0,1.0,0.2044728388158335
64500,1.0,0.9974580407142639,0.20220249940934093
65000,1.0,1.0,0.19907877791859319
65500,1.0,1.0,0.20043933426816896
66000,1.0,1.0,0.22295505323261655
66500,1.0,1.0,0.22165653796925555
67000,0.9988123774528503,0.9761057496070862,0.22673348350328082
67500,1.0,1.0,0.19817799145523396
68000,1.0,1.0,0.20404396880842657
68500,1.0,1.0,0.21283436686516577
69000,1.0,1.0,0.20437950721479947
69500,1.0,1.0,0.21640094730655357
70000,1.0,1.0,0.19974022457490231
70500,1.0,1.0,0.2225738053862117
71000,1.0,1.0,0.18998339305039397
71500,1.0,1.0,0.2099182299134878
72000,1.0,1.0,0.2199995558502677
72500,0.9988123774528503,0.9720386266708374,0.23649910150535586
73000,1.0,1.0,0.21230701125804902
73500,1.0,1.0,0.20446463559159184
74000,1.0,1.0,0.23127645039220607
74500,1.0,1.0,0.22422093229610124
75000,1.0,0.9994916319847107,0.21575227256288554
75500,1.0,1.0,0.2135408200692963
76000,1.0,1.0,0.23159867997144246
76500,1.0,1.0,0.23864881089746548
77000,0.7470308542251587,0.6456533074378967,0.22252909882292715
77500,1.0,1.0,0.191506703305108
78000,1.0,1.0,0.19728071023609006
78500,0.9619952440261841,0.9217081665992737,0.22122290553044266
79000,1.0,1.0,0.2068707860965726
79500,1.0,1.0,0.19780349262364916
80000,1.0,1.0,0.20157928982143292
