step,train_acc,test_acc,f_emb_corr
1,0.022565320134162903,0.018301982432603836,0.0
500,1.0,0.0005083883879706264,0.0
1000,1.0,0.0005083883879706264,0.0
1500,1.0,0.0025419420562684536,0.0
2000,1.0,0.0020335535518825054,0.0
2500,1.0,0.0020335535518825054,0.0
3000,1.0,0.005592272616922855,0.0
3500,1.0,0.01118454523384571,0.0
4000,1.0,0.018810370936989784,0.0
4500,1.0,0.02541941963136196,0.0
5000,1.0,0.03609557822346687,0.0
5500,0.9085510969161987,0.004067107103765011,0.0
6000,1.0,0.06405694037675858,0.0
6500,1.0,0.08795119822025299,0.0
7000,1.0,0.11997966468334198,0.0
7500,1.0,0.144890695810318,0.0
8000,1.0,0.15455007553100586,0.00018916108747155796
8500,1.0,0.21809862554073334,0.0006310272325366975
9000,1.0,0.2623284161090851,0.0011396406002006434
9500,1.0,0.2882562279701233,0.0015923944244026003
10000,1.0,0.3711235523223877,0.0
10500,1.0,0.4951702952384949,0.0
11000,1.0,0.5617691874504089,0.0
11500,1.0,0.5831214785575867,9.507528093370687e-05
12000,1.0,0.6441280841827393,0.00036546792425977415
12500,1.0,0.7513980865478516,0.0005590855230167974
13000,1.0,0.8261311650276184,0.0021821711433279017
13500,1.0,0.8515505790710449,0.004140584129012234
14000,1.0,0.9191662669181824,0.007496544369591615
14500,1.0,0.9318759441375732,0.009923716324254636
15000,1.0,0.9517030715942383,0.01020568292825895
15500,1.0,0.9456024169921875,0.013554353728862142
16000,1.0,0.986781895160675,0.016168511143969874
16500,1.0,0.984748363494873,0.017508630047892035
17000,1.0,0.9933909773826599,0.018336404716316576
17500,1.0,0.9862735271453857,0.01890919600027917
18000,1.0,0.9852567315101624,0.01933704795698009
18500,1.0,0.9766141176223755,0.01951922251720138
19000,1.0,0.988815426826477,0.019053496626805985
19500,1.0,0.986781895160675,0.01952525075531207
20000,1.0,0.9862735271453857,0.019180938096894834
20500,1.0,0.9918658137321472,0.01909150850811006
21000,1.0,0.9750889539718628,0.01883363565735921
21500,1.0,0.9883070588111877,0.018641626625943847
22000,1.0,0.9715302586555481,0.018290097495839902
22500,1.0,0.9791560769081116,0.018242025137979262
23000,1.0,0.9786477088928223,0.017602447973433716
23500,1.0,0.9811896085739136,0.01752613552711027
24000,1.0,0.9786477088928223,0.017940566332518643
24500,1.0,0.9933909773826599,0.018430992142724173
25000,1.0,0.9908490180969238,0.014683819341360774
25500,1.0,0.9862735271453857,0.014380496324048378
26000,1.0,0.9893238544464111,0.014049906946919002
26500,1.0,0.9806812405586243,0.015794399242575766
27000,1.0,0.9811896085739136,0.015602631461826402
27500,1.0,0.984239935874939,0.015908654097059674
28000,1.0,0.9877986907958984,0.016239825263271737
28500,1.0,0.9522114992141724,0.018311790483030124
29000,1.0,0.9954245090484619,0.01929911114757256
29500,1.0,0.9928825497627258,0.019316766633603613
30000,1.0,0.9913573861122131,0.018516010449415567
30500,1.0,0.9877986907958984,0.01900810405116663
31000,1.0,0.9938993453979492,0.019522150684383267
31500,1.0,0.9944077134132385,0.020493747751660164
32000,1.0,0.9893238544464111,0.021404541640714515
32500,1.0,0.9923741817474365,0.02711748167978504
33000,1.0,0.9903405904769897,0.0280183376273783
33500,1.0,0.997966468334198,0.02942388958148027
34000,1.0,0.9969496726989746,0.030743485964700924
34500,1.0,0.9964413046836853,0.031049533997507463
35000,1.0,0.9964413046836853,0.030644237887593538
35500,1.0,0.9989832043647766,0.033676945416694325
36000,1.0,0.9984748363494873,0.0342478453882076
