label,task,prime,lr,wd,seed,ordering,tau_circ,tau_gen,tau_F,regime,step,saved_test_acc,site,K,ctrl_mode,top_harmonics,base_acc,acc_ablate_fourier,acc_random_ctrl_mean,acc_random_ctrl_std,frac_energy_removed
strong_CGF,add,53,0.0016,2.7591,7,C<G<F,10000.0,12500.0,18500.0,between_circ_gen,11000,0.9034062027931213,embed,3,dim,"14,18,21",0.9034062023385867,0.19725470259278088,0.047991865785460094,0.004587906120052252,0.14484670800177865
strong_CGF,add,53,0.0016,2.7591,7,C<G<F,10000.0,12500.0,18500.0,between_circ_gen,11000,0.9034062027931213,attn_L0,3,dim,"14,5,1",0.9034062023385867,0.7890188103711235,0.8292831723436705,0.006576903560262814,0.2536859638578614
strong_CGF,add,53,0.0016,2.7591,7,C<G<F,10000.0,12500.0,18500.0,between_circ_gen,11000,0.9034062027931213,mlp_L0,3,dim,"14,21,23",0.9034062023385867,0.02338586680223691,0.017793594306049824,0.0021084332845274748,0.16803640523848926
strong_CGF,add,53,0.0016,2.7591,7,C<G<F,10000.0,12500.0,18500.0,between_circ_gen,11000,0.9034062027931213,attn_L1,3,dim,"12,11,1",0.9034062023385867,0.12201321809862735,0.5056431113370615,0.01043670761188111,0.500895489188766
strong_CGF,add,53,0.0016,2.7591,7,C<G<F,10000.0,12500.0,18500.0,between_circ_gen,11000,0.9034062027931213,mlp_L1,3,dim,"5,9,24",0.9034062023385867,0.09761057447890188,0.46985256736146414,0.007488338643425301,0.41477919873460084
strong_CGF,add,53,0.0016,2.7591,7,C<G<F,10000.0,12500.0,18500.0,between_circ_gen,11000,0.9034062027931213,resid_final,3,dim,"9,5,11",0.9034062023385867,0.2841891204880529,0.8472801220132181,0.003545621916454031,0.40287563566195855
strong_CGF,add,53,0.0016,2.7591,7,C<G<F,10000.0,12500.0,18500.0,between_gen_F,15500,0.9959328770637512,embed,3,dim,"14,16,21",0.9959328927300457,0.7864768683274022,0.2850025419420438,0.010276993405993508,0.19221294104152356
strong_CGF,add,53,0.0016,2.7591,7,C<G<F,10000.0,12500.0,18500.0,between_gen_F,15500,0.9959328770637512,attn_L0,3,dim,"14,16,22",0.9959328927300457,0.8937468225724453,0.9936959837315709,0.0008864054791135084,0.6225948260125301
strong_CGF,add,53,0.0016,2.7591,7,C<G<F,10000.0,12500.0,18500.0,between_gen_F,15500,0.9959328770637512,mlp_L0,3,dim,"14,16,21",0.9959328927300457,0.07422470767666497,0.07574987290289782,0.0042413123771457475,0.2074498093127758
strong_CGF,add,53,0.0016,2.7591,7,C<G<F,10000.0,12500.0,18500.0,between_gen_F,15500,0.9959328770637512,attn_L1,3,dim,"1,9,11",0.9959328927300457,0.26232841891204883,0.963904422979156,0.0018470668149044164,0.6034111301633002
strong_CGF,add,53,0.0016,2.7591,7,C<G<F,10000.0,12500.0,18500.0,between_gen_F,15500,0.9959328770637512,mlp_L1,3,dim,"9,24,5",0.9959328927300457,0.4814438230808338,0.974580579562786,0.0010167768174885962,0.522685087215442
strong_CGF,add,53,0.0016,2.7591,7,C<G<F,10000.0,12500.0,18500.0,between_gen_F,15500,0.9959328770637512,resid_final,3,dim,"14,9,12",0.9959328927300457,0.8535841382816471,0.9865785460091511,0.0019452085886841764,0.4234095841954459
strong_CGF,add,53,0.0016,2.7591,7,C<G<F,10000.0,12500.0,18500.0,post_all,20500,1.0,embed,3,dim,"14,16,18",1.0,0.4997458057956279,0.3269954245043213,0.013498262755689758,0.3142047662562962
strong_CGF,add,53,0.0016,2.7591,7,C<G<F,10000.0,12500.0,18500.0,post_all,20500,1.0,attn_L0,3,dim,"14,16,9",1.0,0.7239450940518556,0.9998983223182512,0.00020335536349769257,0.9431941484811188
strong_CGF,add,53,0.0016,2.7591,7,C<G<F,10000.0,12500.0,18500.0,post_all,20500,1.0,mlp_L0,3,dim,"14,16,21",1.0,0.058464667005592275,0.09395017793594305,0.0014162062305220272,0.32077799034996035
strong_CGF,add,53,0.0016,2.7591,7,C<G<F,10000.0,12500.0,18500.0,post_all,20500,1.0,attn_L1,3,dim,"1,9,24",1.0,0.15556685307574988,0.7028978139298424,0.013872949995575413,0.7592577793140857
strong_CGF,add,53,0.0016,2.7591,7,C<G<F,10000.0,12500.0,18500.0,post_all,20500,1.0,mlp_L1,3,dim,"24,5,12",1.0,0.5673614641586172,0.9905439755973564,0.00109510214684993,0.5794129064101541
strong_CGF,add,53,0.0016,2.7591,7,C<G<F,10000.0,12500.0,18500.0,post_all,20500,1.0,resid_final,3,dim,"14,16,9",1.0,0.8556176919166243,0.997864768683274,0.0009858016995254455,0.6234905956421447
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,pre_all,4000,0.018810370936989784,embed,3,dim,"25,1,5",0.018810371123538384,0.020335536349771224,0.017386883579054397,0.0014162062305220254,0.12921232580649666
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,pre_all,4000,0.018810370936989784,attn_L0,3,dim,"4,22,1",0.018810371123538384,0.010167768174885612,0.014946619217081852,0.0025439747845850133,0.27189311418152123
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,pre_all,4000,0.018810370936989784,mlp_L0,3,dim,"23,17,25",0.018810371123538384,0.004575495678698526,0.0062023385866802234,0.0018017331109984086,0.16379547525814164
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,pre_all,4000,0.018810370936989784,attn_L1,3,dim,"22,4,15",0.018810371123538384,0.005592272496187087,0.009557702084392477,0.0018301982714794102,0.2589699019101629
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,pre_all,4000,0.018810370936989784,mlp_L1,3,dim,"22,4,15",0.018810371123538384,0.00864260294865277,0.013014743263853584,0.001459349272435925,0.1979347938893456
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,pre_all,4000,0.018810370936989784,resid_final,3,dim,"22,4,15",0.018810371123538384,0.009659379766141332,0.021148957803762074,0.0023758660794200143,0.3092740122109474
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,between_circ_gen,12000,0.6441280841827393,embed,3,dim,"25,5,1",0.6441281138790036,0.5383833248601931,0.15241484494153534,0.005992948460921757,0.14411100491446385
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,between_circ_gen,12000,0.6441280841827393,attn_L0,3,dim,"5,4,1",0.6441281138790036,0.5582104728012202,0.6051855617691917,0.005130442627978805,0.3216913154441739
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,between_circ_gen,12000,0.6441280841827393,mlp_L0,3,dim,"25,17,18",0.6441281138790036,0.17641077783426537,0.1119471276054906,0.005582095467742066,0.16895797051655884
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,between_circ_gen,12000,0.6441280841827393,attn_L1,3,dim,"22,3,15",0.6441281138790036,0.05388917132689375,0.5082867310625316,0.009062442279677532,0.5409357512344367
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,between_circ_gen,12000,0.6441280841827393,mlp_L1,3,dim,"22,15,4",0.6441281138790036,0.029486527707168277,0.540620233858668,0.004903774499964414,0.49802961552105035
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,between_circ_gen,12000,0.6441280841827393,resid_final,3,dim,"22,15,4",0.6441281138790036,0.043213014743263854,0.5983731570920183,0.010591086251143684,0.40138252464075136
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,between_gen_F,26000,0.9893238544464111,embed,3,dim,"5,25,17",0.9893238434163701,0.48957803762074226,0.13543467208947635,0.0066098314034143445,0.18100353433105543
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,between_gen_F,26000,0.9893238544464111,attn_L0,3,dim,"5,3,15",0.9893238434163701,0.8957803762074225,0.982409761057448,0.0028866435315868665,0.3535578038933784
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,between_gen_F,26000,0.9893238544464111,mlp_L0,3,dim,"25,17,1",0.9893238434163701,0.03457041179461108,0.045348246059989834,0.003713672062582547,0.1891369480552857
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,between_gen_F,26000,0.9893238544464111,attn_L1,3,dim,"5,3,22",0.9893238434163701,0.15353329944077276,0.6200305033045246,0.009012107699505981,0.8722330304264126
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,between_gen_F,26000,0.9893238544464111,mlp_L1,3,dim,"22,15,3",0.9893238434163701,0.17132689374682258,0.8207422470767668,0.006975118611547514,0.5602128711003348
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,between_gen_F,26000,0.9893238544464111,resid_final,3,dim,"5,3,15",0.9893238434163701,0.35231316725978645,0.9712252160650736,0.0029044955479584533,0.5414232086923044
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,post_all,43000,1.0,embed,3,dim,"17,5,6",1.0,0.6461616675139806,0.25765124555160146,0.013097885170012936,0.39871122488547894
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,post_all,43000,1.0,attn_L0,3,dim,"17,5,6",1.0,0.9923741738688358,0.9997966446365023,0.00024905843851377133,0.695722130469089
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,post_all,43000,1.0,mlp_L0,3,dim,"17,24,6",1.0,0.900355871886121,0.9990849008642604,0.000203355363497737,0.48023826402026776
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,post_all,43000,1.0,attn_L1,3,dim,"5,3,4",1.0,0.19115404168784952,0.8740213523131672,0.010041925877072812,0.7751287583694351
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,post_all,43000,1.0,mlp_L1,3,dim,"3,15,22",1.0,0.4178952719877987,0.9986781901372648,0.0008260333914220757,0.528552594571523
canonical_GF_s2025,add,53,0.0016,1.7145,2025,C<G<F,8000.0,16000.0,36000.0,post_all,43000,1.0,resid_final,3,dim,"5,3,15",1.0,0.4758515505846467,0.9956278596847993,0.0009962337540551532,0.4906775561487955
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,pre_all,5500,0.00864260271191597,embed,3,dim,"9,26,24",0.00864260294865277,0.02338586680223691,0.014438230808337569,0.002354008521157138,0.12794245392387693
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,pre_all,5500,0.00864260271191597,attn_L0,3,dim,"24,7,9",0.00864260294865277,0.012709710218607015,0.008845958312150484,0.0019184506623399296,0.20452925676304762
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,pre_all,5500,0.00864260271191597,mlp_L0,3,dim,"17,1,18",0.00864260294865277,0.0071174377224199285,0.005998983223182512,0.0018858400600906362,0.1535927051090807
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,pre_all,5500,0.00864260271191597,attn_L1,3,dim,"19,24,14",0.00864260294865277,0.0035587188612099642,0.00813421453990849,0.002631861536460556,0.2409244606705207
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,pre_all,5500,0.00864260271191597,mlp_L1,3,dim,"19,24,23",0.00864260294865277,0.00864260294865277,0.009659379766141332,0.0016076653076605894,0.19426888459471456
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,pre_all,5500,0.00864260271191597,resid_final,3,dim,"19,24,9",0.00864260294865277,0.00813421453990849,0.013014743263853584,0.002663101342899603,0.2796114953641601
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,between_circ_gen,14500,0.9557701945304871,embed,3,dim,"9,24,26",0.9557702084392475,0.485510930350788,0.14306049822064057,0.009787500194089587,0.13673167911941825
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,between_circ_gen,14500,0.9557701945304871,attn_L0,3,dim,"9,24,7",0.9557702084392475,0.8556176919166243,0.9189628876461617,0.004368591979449078,0.30303010195016816
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,between_circ_gen,14500,0.9557701945304871,mlp_L0,3,dim,"26,3,13",0.9557702084392475,0.03609557702084393,0.020742247076766647,0.003363057530969238,0.15630358232340932
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,between_circ_gen,14500,0.9557701945304871,attn_L1,3,dim,"7,21,19",0.9557702084392475,0.1265887137773259,0.7288256227758008,0.010963287295726725,0.5372121513873014
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,between_circ_gen,14500,0.9557701945304871,mlp_L1,3,dim,"24,9,4",0.9557702084392475,0.15709201830198272,0.5595322826639553,0.005462277994331784,0.3844840487489499
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,between_circ_gen,14500,0.9557701945304871,resid_final,3,dim,"24,7,9",0.9557702084392475,0.340620233858668,0.9128622267412302,0.0055467947928768205,0.422637589424408
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,between_gen_F,25000,0.982206404209137,embed,3,dim,"6,1,9",0.9822064056939501,0.6761565836298933,0.2992374173868836,0.007767536046683993,0.20737464055942023
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,between_gen_F,25000,0.982206404209137,attn_L0,3,dim,"9,24,6",0.9822064056939501,0.9217081850533808,0.9784443314692425,0.0010951021468499464,0.48271834638366506
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,between_gen_F,25000,0.982206404209137,mlp_L0,3,dim,"6,1,26",0.9822064056939501,0.061514997458057954,0.07178444331469243,0.003023094813892936,0.22262807396050494
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,between_gen_F,25000,0.982206404209137,attn_L1,3,dim,"7,19,21",0.9822064056939501,0.23995932892730046,0.6835790543975598,0.004125157656349945,0.8094802553046355
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,between_gen_F,25000,0.982206404209137,mlp_L1,3,dim,"9,24,4",0.9822064056939501,0.4722928317234367,0.8978139298423995,0.001982062906926058,0.4541951673010959
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,between_gen_F,25000,0.982206404209137,resid_final,3,dim,"7,9,24",0.9822064056939501,0.8296898830706659,0.9739705134722929,0.0011770042605785643,0.43123099065429094
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,post_all,38000,0.9954245090484619,embed,3,dim,"1,6,7",0.9954245043213015,0.8403660396542959,0.48795119471276055,0.017078824144234662,0.45891928057868603
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,post_all,38000,0.9954245090484619,attn_L0,3,dim,"1,6,7",0.9954245043213015,0.7905439755973563,0.9957295373665481,0.00024905843851377133,0.9550710889309351
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,post_all,38000,0.9954245090484619,mlp_L0,3,dim,"6,1,12",0.9954245043213015,0.36298932384341637,0.8855109303507881,0.002519473653963147,0.41957318797488363
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,post_all,38000,0.9954245090484619,attn_L1,3,dim,"7,21,9",0.9954245043213015,0.3014743263853584,0.8240976105744788,0.01394134133279317,0.6800757645033725
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,post_all,38000,0.9954245090484619,mlp_L1,3,dim,"21,9,24",0.9954245043213015,0.8210472801220132,0.9910523640061006,0.0013866986982191951,0.4590885382521401
canonical_GF_s42,add,53,0.0016,1.7145,42,C<G<F,11000.0,18000.0,32500.0,post_all,38000,0.9954245090484619,resid_final,3,dim,"7,6,21",0.9954245043213015,0.838840874428063,0.9886120996441281,0.0017493289816049933,0.35523766223254943
lr_low_GF,add,53,0.0009259,2.5,42,G<F,,21500.0,29000.0,pre_known_events,11000,0.09150991588830948,embed,3,dim,"9,26,24",0.09150991357397051,0.06456532791052363,0.026131164209456027,0.0013866986982192019,0.1357683673418505
lr_low_GF,add,53,0.0009259,2.5,42,G<F,,21500.0,29000.0,pre_known_events,11000,0.09150991588830948,attn_L0,3,dim,"24,25,3",0.09150991357397051,0.06405693950177936,0.07158108795119471,0.004184873538842235,0.2786590836701841
lr_low_GF,add,53,0.0009259,2.5,42,G<F,,21500.0,29000.0,pre_known_events,11000,0.09150991588830948,mlp_L0,3,dim,"26,11,9",0.09150991357397051,0.014234875444839857,0.011082867310625317,0.0019663527814757207,0.16602603723200512
lr_low_GF,add,53,0.0009259,2.5,42,G<F,,21500.0,29000.0,pre_known_events,11000,0.09150991588830948,attn_L1,3,dim,"14,19,23",0.09150991357397051,0.010676156583629894,0.04636502287747839,0.004762598242452615,0.3138077732768607
lr_low_GF,add,53,0.0009259,2.5,42,G<F,,21500.0,29000.0,pre_known_events,11000,0.09150991588830948,mlp_L1,3,dim,"19,3,14",0.09150991357397051,0.02592780884595831,0.061311642094560234,0.0026436197254702592,0.2531865775782476
lr_low_GF,add,53,0.0009259,2.5,42,G<F,,21500.0,29000.0,pre_known_events,11000,0.09150991588830948,resid_final,3,dim,"25,19,3",0.09150991357397051,0.029994916115912557,0.08947635993899339,0.007395260415238709,0.28859511806305094
lr_low_GF,add,53,0.0009259,2.5,42,G<F,,21500.0,29000.0,between_gen_F_partial,25000,0.8998475074768066,embed,3,dim,"13,9,25",0.8998474834773768,0.4641586171835282,0.07158108795119471,0.004663892197734505,0.15723706086269382
lr_low_GF,add,53,0.0009259,2.5,42,G<F,,21500.0,29000.0,between_gen_F_partial,25000,0.8998475074768066,attn_L0,3,dim,"13,25,24",0.8998474834773768,0.8022369089984749,0.8158617183528216,0.003713672062582548,0.23489562951137286
lr_low_GF,add,53,0.0009259,2.5,42,G<F,,21500.0,29000.0,between_gen_F_partial,25000,0.8998475074768066,mlp_L0,3,dim,"9,26,13",0.8998474834773768,0.026436197254702594,0.026029486527707167,0.0030059472290990302,0.16736574010165822
lr_low_GF,add,53,0.0009259,2.5,42,G<F,,21500.0,29000.0,between_gen_F_partial,25000,0.8998475074768066,attn_L1,3,dim,"7,14,19",0.8998474834773768,0.10218607015760041,0.600610066090493,0.011573403782517281,0.5591500525396801
lr_low_GF,add,53,0.0009259,2.5,42,G<F,,21500.0,29000.0,between_gen_F_partial,25000,0.8998475074768066,mlp_L1,3,dim,"24,3,19",0.8998474834773768,0.23945094051855617,0.7761057447890188,0.003381451784100809,0.4662399234525693
lr_low_GF,add,53,0.0009259,2.5,42,G<F,,21500.0,29000.0,between_gen_F_partial,25000,0.8998475074768066,resid_final,3,dim,"7,24,25",0.8998474834773768,0.43924758515505846,0.8139298423995932,0.006534323950405551,0.3395436212956738
lr_low_GF,add,53,0.0009259,2.5,42,G<F,,21500.0,29000.0,post_known_events,31000,1.0,embed,3,dim,"13,8,25",1.0,0.9039145907473309,0.19623792577529234,0.008433733138109896,0.23049720826929224
lr_low_GF,add,53,0.0009259,2.5,42,G<F,,21500.0,29000.0,post_known_events,31000,1.0,attn_L0,3,dim,"13,8,24",1.0,0.9008642602948653,0.9579054397559735,0.003205670110917033,0.3696163636662116
lr_low_GF,add,53,0.0009259,2.5,42,G<F,,21500.0,29000.0,post_known_events,31000,1.0,mlp_L0,3,dim,"13,9,8",1.0,0.08235892221657347,0.08886629384850026,0.00527745369491041,0.19203415060131665
lr_low_GF,add,53,0.0009259,2.5,42,G<F,,21500.0,29000.0,post_known_events,31000,1.0,attn_L1,3,dim,"7,14,19",1.0,0.18556176919166242,0.8246059989832233,0.013048855904142814,0.6725683410551545
lr_low_GF,add,53,0.0009259,2.5,42,G<F,,21500.0,29000.0,post_known_events,31000,1.0,mlp_L1,3,dim,"19,3,24",1.0,0.5714285714285714,0.992272496187087,0.001858227441026645,0.43957804257833993
lr_low_GF,add,53,0.0009259,2.5,42,G<F,,21500.0,29000.0,post_known_events,31000,1.0,resid_final,3,dim,"7,19,24",1.0,0.7910523640061007,0.9972547025927809,0.0008864054791135338,0.39118053696868577
mul_GF,mul,53,0.0016,2.4497,42,G<F,,8500.0,14000.0,pre_known_events,4000,0.06354855000972748,embed,3,dim,"9,26,24",0.06354855109303507,0.04880528723945094,0.04524656837824097,0.0007189697825994373,0.12567701835395684
mul_GF,mul,53,0.0016,2.4497,42,G<F,,8500.0,14000.0,pre_known_events,4000,0.06354855000972748,attn_L0,3,dim,"24,2,17",0.06354855109303507,0.058973055414336555,0.055210981189628874,0.004125157656349933,0.1706034891806585
mul_GF,mul,53,0.0016,2.4497,42,G<F,,8500.0,14000.0,pre_known_events,4000,0.06354855000972748,mlp_L0,3,dim,"26,9,11",0.06354855109303507,0.042704626334519574,0.04341637010676157,0.0014943506310827707,0.1307313428786753
mul_GF,mul,53,0.0016,2.4497,42,G<F,,8500.0,14000.0,pre_known_events,4000,0.06354855000972748,attn_L1,3,dim,"20,21,22",0.06354855109303507,0.05236400610066091,0.04860193187595323,0.0021949194860114802,0.15734078210037797
mul_GF,mul,53,0.0016,2.4497,42,G<F,,8500.0,14000.0,pre_known_events,4000,0.06354855000972748,mlp_L1,3,dim,"3,25,20",0.06354855109303507,0.05236400610066091,0.051143873919674634,0.0030604813306136062,0.13747036036863483
mul_GF,mul,53,0.0016,2.4497,42,G<F,,8500.0,14000.0,pre_known_events,4000,0.06354855000972748,resid_final,3,dim,"10,24,20",0.06354855109303507,0.04931367564819522,0.051042196237925774,0.0032884517801314126,0.11894829361555315
mul_GF,mul,53,0.0016,2.4497,42,G<F,,8500.0,14000.0,between_gen_F_partial,11000,0.9755973815917969,embed,3,dim,"9,26,18",0.9755973563802746,0.10930350788002034,0.072089476359939,0.0014874162519906248,0.1262556620719572
mul_GF,mul,53,0.0016,2.4497,42,G<F,,8500.0,14000.0,between_gen_F_partial,11000,0.9755973815917969,attn_L0,3,dim,"15,1,25",0.9755973563802746,0.9623792577529232,0.9595322826639553,0.004137669537239596,0.18037176227604132
mul_GF,mul,53,0.0016,2.4497,42,G<F,,8500.0,14000.0,between_gen_F_partial,11000,0.9755973815917969,mlp_L0,3,dim,"26,9,8",0.9755973563802746,0.07066598881545501,0.05826131164209456,0.002482268554292568,0.13022110325146039
mul_GF,mul,53,0.0016,2.4497,42,G<F,,8500.0,14000.0,between_gen_F_partial,11000,0.9755973815917969,attn_L1,3,dim,"15,17,6",0.9755973563802746,0.8169801728520589,0.5803762074224708,0.00972391680000425,0.13706230923681934
mul_GF,mul,53,0.0016,2.4497,42,G<F,,8500.0,14000.0,between_gen_F_partial,11000,0.9755973815917969,mlp_L1,3,dim,"20,13,8",0.9755973563802746,0.7254702592780885,0.6111845449923743,0.012387997486949067,0.1411248126229623
mul_GF,mul,53,0.0016,2.4497,42,G<F,,8500.0,14000.0,between_gen_F_partial,11000,0.9755973815917969,resid_final,3,dim,"15,25,16",0.9755973563802746,0.5200813421453991,0.4886629384850026,0.007563890152881468,0.11735268498081919
mul_GF,mul,53,0.0016,2.4497,42,G<F,,8500.0,14000.0,post_known_events,15500,0.9944077134132385,embed,3,dim,"9,6,26",0.9944077275038129,0.31875953228266396,0.12079308591764108,0.0024189887653015374,0.1266763117919228
mul_GF,mul,53,0.0016,2.4497,42,G<F,,8500.0,14000.0,post_known_events,15500,0.9944077134132385,attn_L0,3,dim,"9,13,12",0.9944077275038129,0.9862735129639044,0.9880020335536349,0.0009429200300453371,0.21290921948568856
mul_GF,mul,53,0.0016,2.4497,42,G<F,,8500.0,14000.0,post_known_events,15500,0.9944077134132385,mlp_L0,3,dim,"26,9,6",0.9944077275038129,0.1682765632943569,0.09862735129639046,0.002204319612473695,0.13167494652389974
mul_GF,mul,53,0.0016,2.4497,42,G<F,,8500.0,14000.0,post_known_events,15500,0.9944077134132385,attn_L1,3,dim,"23,25,17",0.9944077275038129,0.8744280630401627,0.6078291814946619,0.009498023506380678,0.12883841393912665
mul_GF,mul,53,0.0016,2.4497,42,G<F,,8500.0,14000.0,post_known_events,15500,0.9944077134132385,mlp_L1,3,dim,"20,25,11",0.9944077275038129,0.9659379766141332,0.9225216065073717,0.006003290053533507,0.13657646206844926
mul_GF,mul,53,0.0016,2.4497,42,G<F,,8500.0,14000.0,post_known_events,15500,0.9944077134132385,resid_final,3,dim,"9,23,13",0.9944077275038129,0.6410777834265379,0.588713777325877,0.012977354785673186,0.11953856959160947
p97_GF,add,97,0.0016,2.4497,42,G<F,,2500.0,30500.0,pre_known_events,1000,0.0034917262382805347,embed,3,dim,"45,15,44",0.003491726127220282,0.004402611203886443,0.0057993016547745555,0.0008337349456654611,0.06921500737194042
p97_GF,add,97,0.0016,2.4497,42,G<F,,2500.0,30500.0,pre_known_events,1000,0.0034917262382805347,attn_L0,3,dim,"44,8,45",0.003491726127220282,0.004554425383330803,0.0032488234401093067,0.0002815733564747445,0.10136684958867066
p97_GF,add,97,0.0016,2.4497,42,G<F,,2500.0,30500.0,pre_known_events,1000,0.0034917262382805347,mlp_L0,3,dim,"40,20,21",0.003491726127220282,0.003491726127220282,0.0025201153787763773,0.0009725591242172137,0.07349458951883507
p97_GF,add,97,0.0016,2.4497,42,G<F,,2500.0,30500.0,pre_known_events,1000,0.0034917262382805347,attn_L1,3,dim,"45,23,2",0.003491726127220282,0.0021253985122210413,0.0031880977683315615,0.0005345928908959773,0.1281411350068532
p97_GF,add,97,0.0016,2.4497,42,G<F,,2500.0,30500.0,pre_known_events,1000,0.0034917262382805347,mlp_L1,3,dim,"45,23,18",0.003491726127220282,0.0025808410505541216,0.003582814634886899,0.0004762224727905913,0.09392455609477057
p97_GF,add,97,0.0016,2.4497,42,G<F,,2500.0,30500.0,pre_known_events,1000,0.0034917262382805347,resid_final,3,dim,"45,23,18",0.003491726127220282,0.003188097768331562,0.0043418855321086984,0.0007412512898578231,0.1424922906142014
p97_GF,add,97,0.0016,2.4497,42,G<F,,2500.0,30500.0,between_gen_F_partial,16500,1.0,embed,3,dim,"40,44,47",1.0,0.8982844997722788,0.6129952937604373,0.006544159714320076,0.14784243873925884
p97_GF,add,97,0.0016,2.4497,42,G<F,,2500.0,30500.0,between_gen_F_partial,16500,1.0,attn_L0,3,dim,"40,44,18",1.0,0.9335053894033702,0.9953544861090027,0.0006339946263191361,0.21963460835137777
p97_GF,add,97,0.0016,2.4497,42,G<F,,2500.0,30500.0,between_gen_F_partial,16500,1.0,mlp_L0,3,dim,"40,47,41",1.0,0.049339608319417035,0.06822529224229543,0.003150427719121346,0.1331457834564582
p97_GF,add,97,0.0016,2.4497,42,G<F,,2500.0,30500.0,between_gen_F_partial,16500,1.0,attn_L1,3,dim,"2,23,45",1.0,0.1864278123576742,0.9462274176408076,0.0024841921565608035,0.5984435249348339
