step,train_loss,test_loss,train_acc,test_acc,eff_dim
13700,0.0014093290083110332,8.302836418151855,1.0,0.015760039910674095,40.5274
13800,0.0018940431764349341,7.6247639656066895,1.0,0.015251652337610722,40.4716
13900,0.0018319631926715374,7.1833062171936035,1.0,0.01982714794576168,40.3794
14000,0.0016633291961625218,6.761420249938965,1.0,0.021352313458919525,40.2805
14100,0.001459547900594771,6.435345649719238,1.0,0.02287747897207737,40.1928
14200,0.0010858706664294004,6.410528659820557,1.0,0.02033553645014763,40.1158
14300,0.0007149748271331191,6.749751567840576,1.0,0.023894255980849266,40.0413
14400,0.0004814687999896705,7.331403732299805,1.0,0.024402644485235214,39.9680
14500,0.0011916245566681027,8.155230522155762,1.0,0.02846975065767765,40.0282
14600,0.0018870449857786298,7.370583534240723,1.0,0.024911031126976013,39.9821
14700,0.0019427977968007326,6.945981025695801,1.0,0.027452973648905754,39.8908
14800,0.001825146609917283,6.5515947341918945,1.0,0.03202847018837929,39.7819
14900,0.001713055418804288,6.157927989959717,1.0,0.035587187856435776,39.6775
15000,0.0016139838844537735,5.8257670402526855,1.0,0.03711235523223877,39.5868
15100,0.0013812788529321551,5.619804382324219,1.0,0.046771734952926636,39.5028
15200,0.001056622015312314,5.608312129974365,1.0,0.04626334458589554,39.4199
15300,0.004136859904974699,6.178764820098877,1.0,0.07981698215007782,39.3746
15400,0.0018517886055633426,5.887515544891357,1.0,0.06609049439430237,39.3590
15500,0.002083774423226714,5.493919849395752,1.0,0.07422471046447754,39.2743
15600,0.002001834334805608,5.169692516326904,1.0,0.08185053616762161,39.1628
15700,0.0018735525663942099,4.857231140136719,1.0,0.08947636187076569,39.0507
15800,0.001745609799399972,4.60725212097168,1.0,0.10066090524196625,38.9524
15900,0.0014100088737905025,4.492220878601074,1.0,0.10930350422859192,38.8653
16000,0.0009396880632266402,4.655040740966797,1.0,0.10726995766162872,38.7831
16100,0.0038812686689198017,5.108950138092041,1.0,0.12811388075351715,38.7423
16200,0.0016976563492789865,4.736831188201904,1.0,0.13167259097099304,38.7204
16300,0.001898229937069118,4.342487812042236,1.0,0.14794102311134338,38.6316
16400,0.0018579160096123815,4.016631603240967,1.0,0.16624301671981812,38.5214
16500,0.001773838303051889,3.727529287338257,1.0,0.18708693981170654,38.4126
16600,0.001568236155435443,3.5335328578948975,1.0,0.200813427567482,38.3173
16700,0.0012020538561046124,3.4209704399108887,1.0,0.22369089722633362,38.2316
16800,0.000946394051425159,3.35659122467041,1.0,0.24504321813583374,38.1479
16900,0.0007715687970630825,3.3557350635528564,1.0,0.2623284161090851,38.0647
17000,0.0012836905661970377,3.112760066986084,1.0,0.30147433280944824,38.1014
17100,0.0019623334519565105,2.6998002529144287,1.0,0.32841891050338745,38.0409
17200,0.0020756840240210295,2.428119421005249,1.0,0.3640061020851135,37.9372
17300,0.0020571649074554443,2.2133798599243164,1.0,0.3960345685482025,37.8205
17400,0.0020036427304148674,2.059030294418335,1.0,0.4260294735431671,37.7132
17500,0.0019167725695297122,1.980440378189087,1.0,0.44433146715164185,37.6211
17600,0.0017227870412170887,1.9495426416397095,1.0,0.4539908468723297,37.5353
17700,0.001228186534717679,2.0241940021514893,1.0,0.44636502861976624,37.4513
17800,0.006710285320878029,2.1561496257781982,1.0,0.4519572854042053,37.3159
17900,0.0015266555128619075,1.6896929740905762,1.0,0.5210981369018555,37.2946
18000,0.0017796952743083239,1.47141432762146,1.0,0.5597356557846069,37.2068
18100,0.0017703461926430464,1.3162825107574463,1.0,0.6049821972846985,37.1028
18200,0.0015936048002913594,1.2124685049057007,1.0,0.6395525932312012,37.0059
18300,0.0012348485179245472,1.142915964126587,1.0,0.6522623300552368,36.9221
18400,0.0010375370038673282,1.1392964124679565,1.0,0.6583629846572876,36.8429
18500,0.0008911493932828307,1.1964285373687744,1.0,0.6563294529914856,36.7641
18600,0.0009209627751260996,0.757328450679779,1.0,0.7595322728157043,36.6664
18700,0.0012900501023977995,0.6323291063308716,1.0,0.7996949553489685,36.5954
18800,0.0013886959059163928,0.5394415855407715,1.0,0.8418912291526794,36.4986
18900,0.0012953554978594184,0.47048667073249817,1.0,0.8586680293083191,36.4059
19000,0.0009822610300034285,0.4106563627719879,1.0,0.8840874433517456,36.3252
19100,0.0007071818108670413,0.3821040391921997,1.0,0.8917132616043091,36.2493
19200,0.000516948290169239,0.3823544979095459,1.0,0.8881545662879944,36.1749
19300,0.00438284408301115,0.6177053451538086,1.0,0.7951194643974304,36.1872
19400,0.0013777645071968436,0.3349164128303528,1.0,0.8932384252548218,36.1912
19500,0.0018003018340095878,0.21833953261375427,1.0,0.9415353536605835,36.1123
19600,0.001975137274712324,0.13971272110939026,1.0,0.9735637903213501,35.9957
19700,0.002043110551312566,0.09322303533554077,1.0,0.9862735271453857,35.8686
19800,0.0019746823236346245,0.06743420660495758,1.0,0.9928825497627258,35.7498
19900,0.0014211046509444714,0.04987576976418495,1.0,0.9954245090484619,35.6509
20000,0.0010755625553429127,0.044544074684381485,1.0,0.9964413046836853,35.5630
20100,0.0007969525177031755,0.04338075965642929,1.0,0.9959328770637512,35.4778
20200,0.0012522366596385837,0.1085343137383461,1.0,0.9735637903213501,35.3856
20300,0.0014511831104755402,0.07508419454097748,1.0,0.9872902631759644,35.3542
20400,0.001761087914928794,0.05202721431851387,1.0,0.9944077134132385,35.2651
20500,0.0018597940215840936,0.034859415143728256,1.0,0.997966468334198,35.1497
20600,0.001724035362713039,0.023989185690879822,1.0,0.9989832043647766,35.0313
20700,0.001276663620956242,0.018205445259809494,1.0,0.9989832043647766,34.9246
20800,0.0008953768410719931,0.017078477889299393,1.0,0.9994916319847107,34.8285
20900,0.000676176103297621,0.020235328003764153,1.0,0.9984748363494873,34.7359
21000,0.0004936199984513223,0.026283713057637215,1.0,0.9959328770637512,34.6452
21100,0.0008749503176659346,0.05788108706474304,1.0,0.9877986907958984,34.6101
21200,0.0014142466243356466,0.0450836643576622,1.0,0.9938993453979492,34.5556
21300,0.0016264289151877165,0.02957957796752453,1.0,0.9974580407142639,34.4565
21400,0.0017289825482293963,0.019835904240608215,1.0,0.9994916319847107,34.3355
21500,0.0016802994068711996,0.014176294207572937,1.0,1.0,34.2124
21600,0.0013287225738167763,0.010567243210971355,1.0,1.0,34.1004
21700,0.0008928772294893861,0.00927900243550539,1.0,1.0,34.0011
21800,0.0006604139343835413,0.010274605825543404,1.0,1.0,33.9068
21900,0.0004633447388187051,0.012175839394330978,1.0,0.9989832043647766,33.8160
22000,0.0008861244423314929,0.0331624336540699,1.0,0.9944077134132385,33.7182
22100,0.0013201780384406447,0.023890849202871323,1.0,0.9974580407142639,33.6590
22200,0.0014827343402430415,0.015667788684368134,1.0,1.0,33.5574
22300,0.0015185795491561294,0.011144593358039856,1.0,1.0,33.4374
22400,0.0014024311676621437,0.00868977140635252,1.0,1.0,33.3200
22500,0.0010221016127616167,0.007179281674325466,1.0,1.0,33.2173
22600,0.0006896309205330908,0.006627735216170549,1.0,1.0,33.1244
22700,0.00045658586896024644,0.00689321756362915,1.0,1.0,33.0355
22800,0.0026721274480223656,0.08000432699918747,1.0,0.9791560769081116,32.9213
22900,0.0011294020805507898,0.027890242636203766,1.0,0.9964413046836853,32.8979
23000,0.0014366479590535164,0.01901831291615963,1.0,0.9989832043647766,32.8189
23100,0.0015820912085473537,0.012809344567358494,1.0,1.0,32.7050
23200,0.0015784436836838722,0.009398498572409153,1.0,1.0,32.5768
23300,0.0013280271086841822,0.007291025016456842,1.0,1.0,32.4535
23400,0.0009354745270684361,0.006303471513092518,1.0,1.0,32.3462
23500,0.000685709121171385,0.006613667123019695,1.0,1.0,32.2487
23600,0.0004802320327144116,0.007385762874037027,1.0,0.9994916319847107,32.1565
23700,0.0017264956841245294,0.05466005951166153,1.0,0.9898322224617004,31.9921
23800,0.0010316000552847981,0.02272321656346321,1.0,0.9969496726989746,31.9683
23900,0.001279143849387765,0.015323036350309849,1.0,0.9994916319847107,31.8913
24000,0.0014072119956836104,0.010503378696739674,1.0,1.0,31.7777
24100,0.0014298097230494022,0.007778001483529806,1.0,1.0,31.6496
24200,0.001355053042061627,0.006337002385407686,1.0,1.0,31.5290
24300,0.0011325289960950613,0.005606378428637981,1.0,1.0,31.4257
24400,0.0009085486526601017,0.005555181764066219,1.0,1.0,31.3323
24500,0.0006526545039378107,0.005491847638040781,1.0,1.0,31.2421
24600,0.006557296495884657,0.08927115797996521,1.0,0.980172872543335,31.0672
24700,0.0010495131136849523,0.01748257875442505,1.0,0.9989832043647766,31.0550
24800,0.0013980005169287324,0.012914460152387619,1.0,1.0,30.9882
24900,0.0015805313596501946,0.00955752469599247,1.0,1.0,30.8810
25000,0.001616385648958385,0.007407414261251688,1.0,1.0,30.7546
25100,0.0015076211420819163,0.0062886918894946575,1.0,1.0,30.6306
25200,0.0011587693588808179,0.005419787485152483,1.0,1.0,30.5216
25300,0.0007982587558217347,0.005408568773418665,1.0,1.0,30.4253
25400,0.0005468345480039716,0.005750842858105898,1.0,1.0,30.3323
25500,0.00036841549444943666,0.006101279053837061,1.0,1.0,30.2417
25600,0.0005606671329587698,0.030007679015398026,1.0,0.9938993453979492,30.1357
25700,0.001050879480317235,0.020406629890203476,1.0,0.997966468334198,30.0949
25800,0.001352715422399342,0.012581303715705872,1.0,1.0,30.0062
25900,0.0015427210601046681,0.00871436856687069,1.0,1.0,29.8890
26000,0.0016022484051063657,0.006819188129156828,1.0,1.0,29.7657
26100,0.0014566269237548113,0.005646003410220146,1.0,1.0,29.6523
26200,0.001101794303394854,0.004806766752153635,1.0,1.0,29.5525
26300,0.0007928285631351173,0.004356046207249165,1.0,1.0,29.4568
26400,0.0005532444920390844,0.004383832681924105,1.0,1.0,29.3641
26500,0.0007691619684919715,0.02503957971930504,1.0,0.9959328770637512,29.2560
26600,0.0012652584118768573,0.018007341772317886,1.0,0.997966468334198,29.2079
26700,0.001525626052170992,0.011459613218903542,1.0,0.9994916319847107,29.1184
26800,0.001671314355917275,0.00820837076753378,1.0,1.0,29.0040
26900,0.0016216161893680692,0.0064598866738379,1.0,1.0,28.8832
27000,0.0010321963345631957,0.004513622727245092,1.0,1.0,28.7761
27100,0.0005556030082516372,0.0035032841842621565,1.0,1.0,28.6866
27200,0.0003585945814847946,0.0039222706109285355,1.0,1.0,28.5989
27300,0.0002591075608506799,0.005161683075129986,1.0,1.0,28.5122
27400,0.0005879063392058015,0.02338339388370514,1.0,0.9959328770637512,28.4516
27500,0.001104250899516046,0.018232708796858788,1.0,0.9994916319847107,28.4019
27600,0.0013877426972612739,0.012712662108242512,1.0,1.0,28.3047
27700,0.0015822325367480516,0.009396114386618137,1.0,1.0,28.1784
27800,0.001519165700301528,0.006873185746371746,1.0,1.0,28.0501
27900,0.0010548373684287071,0.0045785787515342236,1.0,1.0,27.9405
28000,0.0007349086226895452,0.004007038660347462,1.0,1.0,27.8444
28100,0.0005580064607784152,0.004663088358938694,1.0,1.0,27.7509
28200,0.004222387447953224,0.09704665094614029,1.0,0.9766141176223755,27.6068
28300,0.001148046925663948,0.033309206366539,1.0,0.9949161410331726,27.6152
28400,0.0014890539459884167,0.023482121527194977,1.0,0.9974580407142639,27.5546
28500,0.0016929337289184332,0.014864090830087662,1.0,0.9994916319847107,27.4565
28600,0.0017435882473364472,0.009779286570847034,1.0,1.0,27.3406
28700,0.0014726469526067376,0.007050220388919115,1.0,1.0,27.2263
28800,0.0010261284187436104,0.005520361941307783,1.0,1.0,27.1236
28900,0.0005906485021114349,0.0043347724713385105,1.0,1.0,27.0372
29000,0.00035615480737760663,0.00396359758451581,1.0,1.0,26.9570
29100,0.44431960582733154,0.9285497069358826,0.8907363414764404,0.6705642938613892,26.7648
29200,0.0009324402781203389,0.02867700532078743,1.0,0.9954245090484619,26.8385
29300,0.001413524616509676,0.021069509908556938,1.0,0.9969496726989746,26.7902
29400,0.0015687928535044193,0.012530029751360416,1.0,1.0,26.7067
29500,0.0016591012245044112,0.00823042169213295,1.0,1.0,26.5995
29600,0.001658687717281282,0.006452513393014669,1.0,1.0,26.4820
29700,0.001391987199895084,0.005120701622217894,1.0,1.0,26.3714
29800,0.000915879150852561,0.0039016350638121367,1.0,1.0,26.2800
29900,0.0006338746752589941,0.0034956559538841248,1.0,1.0,26.1972
30000,0.001546572195366025,0.024048585444688797,1.0,0.9964413046836853,26.0060
30100,0.0010224556317552924,0.010520104318857193,1.0,1.0,25.9988
30200,0.0013237451203167439,0.00855671614408493,1.0,1.0,25.9523
30300,0.0014550265623256564,0.006695305462926626,1.0,1.0,25.8727
30400,0.0014559741830453277,0.005590495187789202,1.0,1.0,25.7760
30500,0.0013088352279737592,0.004846188239753246,1.0,1.0,25.6790
30600,0.0010166013380512595,0.0041305385529994965,1.0,1.0,25.5924
30700,0.0006373589858412743,0.003328535007312894,1.0,1.0,25.5175
30800,0.0004046331159770489,0.0027593825943768024,1.0,1.0,25.4458
30900,0.08733850717544556,0.3151664137840271,1.0,0.9110320210456848,25.1478
31000,0.0013135542394593358,0.06995508819818497,1.0,0.9796644449234009,25.2095
31100,0.0015489701181650162,0.048459481447935104,1.0,0.9883070588111877,25.1660
31200,0.0014549930347129703,0.022324303165078163,1.0,0.9969496726989746,25.0853
31300,0.0011873760959133506,0.008433761075139046,1.0,1.0,24.9871
31400,0.0010428670793771744,0.005011637695133686,1.0,1.0,24.8842
31500,0.0009634307934902608,0.0035277658607810736,1.0,1.0,24.7778
31600,0.0006752989138476551,0.00244179368019104,1.0,1.0,24.6870
31700,1.2430411577224731,1.8659451007843018,0.7078384757041931,0.5033045411109924,24.5761
31800,0.0009186627576127648,0.011135735549032688,1.0,0.9989832043647766,24.5663
31900,0.0014478928642347455,0.010149255394935608,1.0,1.0,24.5327
32000,0.0015961196040734649,0.0074797263368964195,1.0,1.0,24.4597
32100,0.0016239687101915479,0.005627136677503586,1.0,1.0,24.3628
32200,0.001360213616862893,0.004088792484253645,1.0,1.0,24.2639
32300,0.0009495256817899644,0.0029572953935712576,1.0,1.0,24.1748
32400,0.0007398174493573606,0.0025228930171579123,1.0,1.0,24.0934
32500,0.0005926713347434998,0.002274642698466778,1.0,1.0,24.0215
32600,0.00038032172597013414,0.0018229467095807195,1.0,1.0,23.9595
32700,0.002856469713151455,0.06583107262849808,1.0,0.982206404209137,23.7892
32800,0.0020916208159178495,0.04310528561472893,1.0,0.9933909773826599,23.7753
32900,0.002377705182880163,0.04394901916384697,1.0,0.9938993453979492,23.7220
33000,0.0021304194815456867,0.03414996340870857,1.0,0.9969496726989746,23.6331
33100,0.001567529863677919,0.02070484310388565,1.0,0.9984748363494873,23.5324
33200,0.0011537600075826049,0.013669583946466446,1.0,0.9994916319847107,23.4304
33300,0.0007545670960098505,0.00955819059163332,1.0,1.0,23.3281
33400,0.0004357344005256891,0.006501185242086649,1.0,1.0,23.2397
33500,0.0002977034018840641,0.004814008250832558,1.0,0.9994916319847107,23.1576
33600,0.0002185035264119506,0.0035892538726329803,1.0,0.9994916319847107,23.0805
33700,0.00016932821017690003,0.0030351269524544477,1.0,1.0,23.0107
33800,0.0001399084139848128,0.0028215700294822454,1.0,1.0,22.9479
33900,3.3554890155792236,4.042417049407959,0.16389548778533936,0.07524148374795914,22.8871
34000,0.0015323538100346923,0.050206203013658524,1.0,0.9893238544464111,22.7372
34100,0.0024757152423262596,0.053094495087862015,1.0,0.9903405904769897,22.6932
34200,0.002653949661180377,0.04552552476525307,1.0,0.9944077134132385,22.5912
34300,0.00232315412722528,0.03262585774064064,1.0,0.9969496726989746,22.4635
34400,0.0015300795203074813,0.019016528502106667,1.0,0.9984748363494873,22.3381
34500,0.001094061997719109,0.012512733228504658,1.0,0.9989832043647766,22.2178
34600,0.0007772714016027749,0.00821680948138237,1.0,0.9989832043647766,22.1019
34700,0.0005801081424579024,0.005677876062691212,1.0,1.0,21.9918
34800,0.00044132748735137284,0.00520751578733325,1.0,1.0,21.8881
34900,0.00031722194398753345,0.0048469724133610725,1.0,0.9994916319847107,21.7964
35000,0.0002149502543034032,0.004055125173181295,1.0,0.9994916319847107,21.7178
35100,0.0001536411145934835,0.0032487616408616304,1.0,0.9994916319847107,21.6506
35200,0.0001228127075592056,0.0024663670919835567,1.0,0.9994916319847107,21.5906
35300,0.009012731723487377,0.054344542324543,1.0,0.9928825497627258,21.4314
35400,0.0012860207352787256,0.006229068152606487,1.0,1.0,21.3709
35500,0.0024061561562120914,0.00782522652298212,1.0,1.0,21.2894
35600,0.0027443631552159786,0.0072678267024457455,1.0,1.0,21.1296
35700,0.0027922068256884813,0.006335461046546698,1.0,1.0,20.9371
35800,0.0020867253188043833,0.004271833226084709,1.0,1.0,20.7502
35900,0.0014438574435189366,0.002945324871689081,1.0,1.0,20.5917
36000,0.001238976139575243,0.002629417460411787,1.0,1.0,20.4380
36100,0.0010585085256025195,0.0025113015435636044,1.0,1.0,20.2812
36200,0.0008549596532247961,0.0025329224299639463,1.0,1.0,20.1376
